altitude,temp,N2,O2,O,He,H,Ar,N
17000,213.9973145,2.427728430e+24,6.510133405e+23,0.000000000e+00,1.616730584e+19,0.000000000e+00,2.901409833e+22,0.000000000e+00
18000,213.7860718,2.073166444e+24,5.559349305e+23,0.000000000e+00,1.380612221e+19,0.000000000e+00,2.477668170e+22,0.000000000e+00
19000,213.9983215,1.766966489e+24,4.738251219e+23,0.000000000e+00,1.176700313e+19,0.000000000e+00,2.111724580e+22,0.000000000e+00
20000,214.6778717,1.503287865e+24,4.031177431e+23,0.000000000e+00,1.001105117e+19,0.000000000e+00,1.796598707e+22,0.000000000e+00
21000,215.8504181,1.276977732e+24,3.424310175e+23,0.000000000e+00,8.503953332e+18,0.000000000e+00,1.526132667e+22,0.000000000e+00
22000,217.4276581,1.083897535e+24,2.906551322e+23,0.000000000e+00,7.218147601e+18,0.000000000e+00,1.295379931e+22,0.000000000e+00
23000,219.2835846,9.200743791e+23,2.467247516e+23,0.000000000e+00,6.127177530e+18,0.000000000e+00,1.099592805e+22,0.000000000e+00
24000,221.2859955,7.816586584e+23,2.096075427e+23,0.000000000e+00,5.205406904e+18,0.000000000e+00,9.341704117e+21,0.000000000e+00
25000,223.2938232,6.650650037e+23,1.783420949e+23,0.000000000e+00,4.428958731e+18,0.000000000e+00,7.948278007e+21,0.000000000e+00
26000,225.1831055,5.669840978e+23,1.520409830e+23,0.000000000e+00,3.775795223e+18,0.000000000e+00,6.776100800e+21,0.000000000e+00
27000,226.9723053,4.842314635e+23,1.298502434e+23,0.000000000e+00,3.224709000e+18,0.000000000e+00,5.787113136e+21,0.000000000e+00
28000,228.7328644,4.141361418e+23,1.110536687e+23,0.000000000e+00,2.757913812e+18,0.000000000e+00,4.949394629e+21,0.000000000e+00
29000,230.5408936,3.545592834e+23,9.507768949e+22,0.000000000e+00,2.361165212e+18,0.000000000e+00,4.237383972e+21,0.000000000e+00
30000,232.4772644,3.037766219e+23,8.145993912e+22,0.000000000e+00,2.022981273e+18,0.000000000e+00,3.630473538e+21,0.000000000e+00
31000,234.613205,2.604094255e+23,6.983071264e+22,0.000000000e+00,1.734180251e+18,0.000000000e+00,3.112186908e+21,0.000000000e+00
32000,236.9294891,2.233969162e+23,5.990553116e+22,0.000000000e+00,1.487697781e+18,0.000000000e+00,2.669845323e+21,0.000000000e+00
33000,239.368576,1.918491288e+23,5.144576246e+22,0.000000000e+00,1.277607223e+18,0.000000000e+00,2.292813814e+21,0.000000000e+00
34000,241.8679504,1.649803832e+23,4.424071012e+22,0.000000000e+00,1.098676549e+18,0.000000000e+00,1.971701953e+21,0.000000000e+00
35000,244.3600311,1.421059251e+23,3.810675338e+22,0.000000000e+00,9.463455349e+17,0.000000000e+00,1.698326278e+21,0.000000000e+00
36000,246.7812653,1.226263976e+23,3.288317454e+22,0.000000000e+00,8.166228166e+17,0.000000000e+00,1.465523955e+21,0.000000000e+00
37000,249.1348877,1.060004948e+23,2.842481583e+22,0.000000000e+00,7.059036449e+17,0.000000000e+00,1.266825702e+21,0.000000000e+00
38000,251.457016,9.176902995e+22,2.460854431e+22,0.000000000e+00,6.111301406e+17,0.000000000e+00,1.096743603e+21,0.000000000e+00
39000,253.78685,7.955471832e+22,2.133318439e+22,0.000000000e+00,5.297896448e+17,0.000000000e+00,9.507687096e+20,0.000000000e+00
40000,256.1665955,6.904612704e+22,1.851522919e+22,0.000000000e+00,4.598083410e+17,0.000000000e+00,8.251792193e+20,0.000000000e+00
41000,258.631897,5.998808665e+22,1.608624876e+22,0.000000000e+00,3.994868997e+17,0.000000000e+00,7.169254210e+20,0.000000000e+00
42000,261.1336975,5.218360520e+22,1.399341925e+22,0.000000000e+00,3.475134661e+17,0.000000000e+00,6.236530580e+20,0.000000000e+00
43000,263.5727539,4.546676107e+22,1.219224737e+22,0.000000000e+00,3.027830310e+17,0.000000000e+00,5.433791390e+20,0.000000000e+00
44000,265.8422546,3.969041267e+22,1.064327706e+22,0.000000000e+00,2.643158093e+17,0.000000000e+00,4.743452547e+20,0.000000000e+00
45000,267.828949,3.472373942e+22,9.311426980e+21,0.000000000e+00,2.312405582e+17,0.000000000e+00,4.149879172e+20,0.000000000e+00
46000,269.4161682,3.045213146e+22,8.165964562e+21,0.000000000e+00,2.027940621e+17,0.000000000e+00,3.639373636e+20,0.000000000e+00
47000,270.5006409,2.677435014e+22,7.179739857e+21,0.000000000e+00,1.783020970e+17,0.000000000e+00,3.199837090e+20,0.000000000e+00
48000,270.990448,2.360242665e+22,6.329164699e+21,0.000000000e+00,1.571788809e+17,0.000000000e+00,2.820756443e+20,0.000000000e+00
49000,270.800293,2.086079507e+22,5.593976266e+21,0.000000000e+00,1.389211553e+17,0.000000000e+00,2.493100571e+20,0.000000000e+00
50000,269.8547058,1.848523634e+22,4.956952795e+21,0.000000000e+00,1.231012703e+17,0.000000000e+00,2.209194530e+20,0.000000000e+00
51000,268.1036072,1.641998688e+22,4.403140927e+21,4.772971923e+15,1.093478745e+17,0.000000000e+00,1.962373873e+20,0.000000000e+00
52000,265.6783447,1.460925385e+22,3.917579422e+21,5.257524765e+15,9.728941021e+16,0.000000000e+00,1.745970809e+20,0.000000000e+00
53000,262.8371887,1.300390411e+22,3.487093000e+21,5.662123569e+15,8.659868685e+16,0.000000000e+00,1.554113418e+20,0.000000000e+00
54000,259.8269653,1.156776473e+22,3.101981752e+21,5.989800583e+15,7.703480830e+16,0.000000000e+00,1.382478598e+20,0.000000000e+00
55000,256.874939,1.027426787e+22,2.755120982e+21,6.253214148e+15,6.842084336e+16,0.000000000e+00,1.227891045e+20,0.000000000e+00
56000,254.1795959,9.104684735e+21,2.441488334e+21,6.471678196e+15,6.063207479e+16,0.000000000e+00,1.088112683e+20,0.000000000e+00
57000,251.7430725,8.050472001e+21,2.158793585e+21,6.651790334e+15,5.361161574e+16,0.000000000e+00,9.621223722e+19,0.000000000e+00
58000,249.3989868,7.107742499e+21,1.905993731e+21,6.784486033e+15,4.733356755e+16,0.000000000e+00,8.494555037e+19,0.000000000e+00
59000,246.9870453,6.269905209e+21,1.681321531e+21,6.860532724e+15,4.175404426e+16,0.000000000e+00,7.493245630e+19,0.000000000e+00
60000,244.3595123,5.528867726e+21,1.482606812e+21,6.871716819e+15,3.681914831e+16,0.000000000e+00,6.607621560e+19,0.000000000e+00
61000,241.3846283,4.875524899e+21,1.307408060e+21,6.812053281e+15,3.246825195e+16,0.000000000e+00,5.826802938e+19,0.000000000e+00
62000,238.0125122,4.299534491e+21,1.152951974e+21,6.691926267e+15,2.863248108e+16,0.000000000e+00,5.138429494e+19,0.000000000e+00
63000,234.2818451,3.790347666e+21,1.016409730e+21,6.539826443e+15,2.524158293e+16,0.000000000e+00,4.529893788e+19,0.000000000e+00
64000,230.2375031,3.339067280e+21,8.953956152e+20,6.383556742e+15,2.223631056e+16,0.000000000e+00,3.990562664e+19,0.000000000e+00
65000,225.9242554,2.938286883e+21,7.879233322e+20,6.248540150e+15,1.956733628e+16,0.000000000e+00,3.511584613e+19,0.000000000e+00
66000,221.3873444,2.581767299e+21,6.923199341e+20,6.157840641e+15,1.719311701e+16,0.000000000e+00,3.085503406e+19,0.000000000e+00
67000,216.7395935,2.263587563e+21,6.069977614e+20,6.113346927e+15,1.507421959e+16,0.000000000e+00,2.705242807e+19,0.000000000e+00
68000,212.1844482,1.978248921e+21,5.304820611e+20,6.085658347e+15,1.317402513e+16,0.000000000e+00,2.364231035e+19,0.000000000e+00
69000,207.9022217,1.721816772e+21,4.617179003e+20,6.043599343e+15,1.146633110e+16,0.000000000e+00,2.057765478e+19,0.000000000e+00
70000,204.0445709,1.491501562e+21,3.999571535e+20,5.956919924e+15,9.932560696e+15,0.000000000e+00,1.782512748e+19,0.000000000e+00
71000,200.7404175,1.285254150e+21,3.446503816e+20,5.798210145e+15,8.559069346e+15,0.000000000e+00,1.536023901e+19,0.000000000e+00
72000,198.0005341,1.101975449e+21,2.955028803e+20,5.573298277e+15,7.338536815e+15,0.000000000e+00,1.316985132e+19,0.000000000e+00
73000,195.6221313,9.412759660e+20,2.524100993e+20,5.347677739e+15,6.268367866e+15,0.000000000e+00,1.124931017e+19,0.000000000e+00
74000,193.3978577,8.019364935e+20,2.150451934e+20,5.184649907e+15,5.340446088e+15,0.000000000e+00,9.584047035e+18,0.000000000e+00
75000,191.1396332,6.821124552e+20,1.829134878e+20,5.140948078e+15,4.542485188e+15,0.000000000e+00,8.152013954e+18,0.000000000e+00
76000,188.6770325,5.796887777e+20,1.554478280e+20,5.276974524e+15,3.860430422e+15,2.764019073e+13,6.927935905e+18,0.000000000e+00
77000,185.9209137,4.923257003e+20,1.320207713e+20,5.654202039e+15,3.282178306e+15,7.125112508e+13,5.883848460e+18,0.000000000e+00
78000,182.9750214,4.175253086e+20,1.119620728e+20,6.307140684e+15,2.791578955e+15,1.345445230e+14,4.989880085e+18,0.000000000e+00
79000,179.965744,3.533019372e+20,9.473221541e+19,7.289861413e+15,2.373317860e+15,2.030437568e+14,4.221987212e+18,0.000000000e+00
80000,177.0049286,2.980970592e+20,7.991162550e+19,8.689282017e+15,2.015551111e+15,2.606682761e+14,3.561482539e+18,0.000000000e+00
81000,174.1904602,2.506561408e+20,6.716915215e+19,1.063123376e+16,1.709015671e+15,2.977274014e+14,2.993590556e+18,0.000000000e+00
82000,171.6133881,2.099479982e+20,5.623107413e+19,1.333231615e+16,1.446225279e+15,3.124220951e+14,2.506111905e+18,0.000000000e+00
83000,169.3776245,1.750942888e+20,4.686425541e+19,1.735694102e+16,1.220935319e+15,3.081946058e+14,2.088682728e+18,0.000000000e+00
84000,167.5839081,1.453721234e+20,3.887212969e+19,2.384670640e+16,1.027985256e+15,2.905453772e+14,1.732523012e+18,0.000000000e+00
85000,166.3282776,1.201635675e+20,3.208451236e+19,3.514929724e+16,8.630933410e+14,2.648722941e+14,1.430098628e+18,0.000000000e+00
86000,165.7085114,9.889121929e+19,2.634679669e+19,5.650108076e+16,7.225750973e+14,2.359848977e+14,1.174316352e+18,0.000000000e+00
87000,165.8093414,8.105037650e+19,2.152878952e+19,9.427485856e+16,6.042491510e+14,2.074768845e+14,9.589119220e+17,0.000000000e+00
88000,166.5882568,6.622775029e+19,1.752419005e+19,1.470069208e+17,5.066158202e+14,1.809475762e+14,7.795107944e+17,0.000000000e+00
89000,167.9604034,5.402127566e+19,1.422792565e+19,2.153573912e+17,4.263508003e+14,1.571636076e+14,6.316708733e+17,0.000000000e+00
90000,169.848877,4.402668418e+19,1.153492371e+19,2.983208349e+17,3.604697936e+14,1.363301137e+14,5.108543022e+17,0.000000000e+00
91000,172.1789246,3.588507326e+19,9.347263908e+18,3.928378781e+17,3.064094093e+14,1.183396366e+14,4.127648770e+17,0.000000000e+00
92000,174.8731232,2.927902708e+19,7.577382789e+18,4.936807552e+17,2.620146812e+14,1.029348891e+14,3.335155149e+17,9.434356941e+10
93000,177.8470001,2.393310918e+19,6.149578980e+18,5.933170215e+17,2.255053117e+14,8.980588711e+13,2.697117313e+17,1.091398615e+11
94000,181.0051117,1.961381409e+19,4.999741055e+18,6.817918359e+17,1.954288805e+14,7.864231081e+13,2.184649031e+17,1.250234614e+11
95000,184.2694855,1.612345181e+19,4.072900582e+18,7.471025518e+17,1.705754147e+14,6.907921380e+13,1.772536267e+17,1.421394412e+11
96000,187.6395721,1.329500543e+19,3.323164768e+18,7.776434801e+17,1.499133672e+14,6.077909303e+13,1.438617592e+17,1.609158492e+11
97000,191.1299744,1.099567703e+19,2.715398996e+18,7.641706143e+17,1.326272815e+14,5.355598984e+13,1.167851172e+17,1.816645960e+11
98000,194.7571259,9.120704039e+18,2.221761431e+18,7.060546216e+17,1.180781133e+14,4.725538187e+13,9.482719995e+16,2.047231754e+11
99000,198.5392914,7.587188234e+18,1.820112582e+18,6.147942631e+17,1.057634187e+14,4.174936801e+13,7.701753394e+16,2.305019740e+11
100000,202.4973602,6.329289207e+18,1.492805838e+18,5.102471656e+17,9.528477221e+13,3.693125776e+13,6.257167343e+16,2.594930360e+11
101000,206.6544342,5.294473943e+18,1.225711236e+18,4.113736512e+17,8.632199755e+13,3.271078340e+13,5.085254593e+16,2.922609705e+11
102000,211.0369263,4.440806793e+18,1.007488483e+18,3.291511409e+17,7.861982095e+13,2.901166103e+13,4.134517196e+16,3.294637261e+11
103000,215.6746826,3.734651772e+18,8.290078530e+17,2.660462860e+17,7.196981907e+13,2.576833787e+13,3.363102415e+16,3.718396641e+11
104000,220.6017151,3.148946876e+18,6.828962267e+17,2.195132359e+17,6.620257557e+13,2.292388672e+13,2.737478366e+16,4.201478226e+11
105000,225.855484,2.661845083e+18,5.632952001e+17,1.853670089e+17,6.117823978e+13,2.042832198e+13,2.231896935e+16,4.746627973e+11
106000,231.4681396,2.255824988e+18,4.653293669e+17,1.600276640e+17,5.678413172e+13,1.823874849e+13,1.823138026e+16,5.360223846e+11
107000,237.4715729,1.916610121e+18,3.850138908e+17,1.407762032e+17,5.292380756e+13,1.631746366e+13,1.492217560e+16,6.050044314e+11
108000,243.901474,1.632551429e+18,3.191030821e+17,1.256934635e+17,4.941864868e+13,1.461572233e+13,1.223913208e+16,6.823934689e+11
109000,250.7983093,1.394128792e+18,2.649539212e+17,1.134827684e+17,4.618759176e+13,1.308839484e+13,1.006046375e+16,7.689707848e+11
110000,258.208252,1.193535952e+18,2.204183916e+17,1.032854938e+17,4.320375131e+13,1.172017408e+13,8.288403729e+15,8.654995456e+11
111000,266.1838989,1.024366330e+18,1.837386494e+17,9.453466973e+16,4.044264518e+13,1.049619648e+13,6.844547393e+15,9.726910136e+11
112000,274.7854309,8.813393150e+17,1.534842469e+17,8.685452088e+16,3.788200162e+13,9.402252788e+12,5.665807577e+15,1.091179839e+12
113000,284.0820923,7.601207007e+17,1.284909904e+17,7.999666929e+16,3.550166280e+13,8.424854651e+12,4.701703920e+15,1.221507547e+12
114000,294.1543579,6.571161837e+17,1.078057923e+17,7.379246018e+16,3.328324298e+13,7.551559664e+12,3.911441749e+15,1.364092125e+12
115000,305.093689,5.693508978e+17,9.065492269e+16,6.812592514e+16,3.121011176e+13,6.770801508e+12,3.262302808e+15,1.519167865e+12
116000,316.9654541,4.944492108e+17,7.641541389e+16,6.292426448e+16,2.927140798e+13,6.073058066e+12,2.728189802e+15,1.687042523e+12
117000,329.7898254,4.304701753e+17,6.458324284e+16,5.814209327e+16,2.746074373e+13,5.450266837e+12,2.288257912e+15,1.868142346e+12
118000,343.5719604,3.757730453e+17,5.474204254e+16,5.374651207e+16,2.576335294e+13,4.895121342e+12,1.925433705e+15,2.062964359e+12
119000,358.2972717,3.289710615e+17,4.654744251e+16,4.971057425e+16,2.416324693e+13,4.400904929e+12,1.625754912e+15,2.272086983e+12
120000,373.9238892,2.888889149e+17,3.971557977e+16,4.601323448e+16,2.266187275e+13,3.961545032e+12,1.377836514e+15,2.496282231e+12
121000,390.3733826,2.545415804e+17,3.401375728e+16,4.263593419e+16,2.126056207e+13,3.570800787e+12,1.172411181e+15,2.736576266e+12
122000,407.5201416,2.250904743e+17,2.925145459e+16,3.956186718e+16,1.996036348e+13,3.222527803e+12,1.001907624e+15,2.994392007e+12
123000,425.1787415,1.998349155e+17,2.526910078e+16,3.677640050e+16,1.876222699e+13,2.913150435e+12,8.603016794e+14,3.271697891e+12
124000,443.0925293,1.781825766e+17,2.193522261e+16,3.426389403e+16,1.766691806e+13,2.639423603e+12,7.426925899e+14,3.570733154e+12
125000,460.9225464,1.596347603e+17,1.914195413e+16,3.200271400e+16,1.667532482e+13,2.398351000e+12,6.448443094e+14,3.893711864e+12
126000,478.3479614,1.437375488e+17,1.679698681e+16,2.997790536e+16,1.578458363e+13,2.186684793e+12,5.632167112e+14,4.244158546e+12
127000,495.3226318,1.300284513e+17,1.481525132e+16,2.815807188e+16,1.498217552e+13,2.000178512e+12,4.946212516e+14,4.623563227e+12
128000,511.8583984,1.181267791e+17,1.312881630e+16,2.651424401e+16,1.425593179e+13,1.835078648e+12,4.365509114e+14,5.032970289e+12
129000,527.9669189,1.077294879e+17,1.168455517e+16,2.502251597e+16,1.359567598e+13,1.688306450e+12,3.870494336e+14,5.473413628e+12
130000,543.6590576,9.859606811e+16,1.044050500e+16,2.366339934e+16,1.299310025e+13,1.557309817e+12,3.445933463e+14,5.945906168e+12
131000,558.9459229,9.053090980e+16,9.363080245e+15,2.242078155e+16,1.244110468e+13,1.439958172e+12,3.079709655e+14,6.451429376e+12
132000,573.8380737,8.337491876e+16,8.425379363e+15,2.128075979e+16,1.193377320e+13,1.334467101e+12,2.762130042e+14,6.990936932e+12
133000,588.3457642,7.699747644e+16,7.605540436e+15,2.023177846e+16,1.146595941e+13,1.239338844e+12,2.485400770e+14,7.565348962e+12
134000,602.4790039,7.129099392e+16,6.885706064e+15,1.926396985e+16,1.103336309e+13,1.153291780e+12,2.243174009e+14,8.175420965e+12
135000,616.2476196,6.616507930e+16,6.251108540e+15,1.836874190e+16,1.063226075e+13,1.075246924e+12,2.030241946e+14,8.821954052e+12
136000,629.6610107,6.154415834e+16,5.689622097e+15,1.753890053e+16,1.025935986e+13,1.004273795e+12,1.842356588e+14,9.505598341e+12
137000,642.7286377,5.736487170e+16,5.191108464e+15,1.676777029e+16,9.911911055e+12,9.395680707e+11,1.675938853e+14,1.022684037e+13
138000,655.4594116,5.357332611e+16,4.747109778e+15,1.605000717e+16,9.587434455e+12,8.804428677e+11,1.528052895e+14,1.098617822e+13
139000,667.8620605,5.012305862e+16,4.350580412e+15,1.538059786e+16,9.283746922e+12,8.263017431e+11,1.396205033e+14,1.178384256e+13
140000,679.9453125,4.697458560e+16,3.995387958e+15,1.475505950e+16,8.999010304e+12,7.766223749e+11,1.278303399e+14,1.261998440e+13
141000,691.7174072,4.409425597e+16,3.676377383e+15,1.416974887e+16,8.731536392e+12,7.309503365e+11,1.172581856e+14,1.349454922e+13
142000,703.1864624,4.145278237e+16,3.389088632e+15,1.362110008e+16,8.479817859e+12,6.888855962e+11,1.077599661e+14,1.440741117e+13
143000,714.3602295,3.902474287e+16,3.129761191e+15,1.310614317e+16,8.242570199e+12,6.500806820e+11,9.920885398e+13,1.535808163e+13
144000,725.246521,3.678829327e+16,2.895144039e+15,1.262172669e+16,8.018612716e+12,6.142227907e+11,9.149185471e+13,1.634508525e+13
145000,735.8527222,3.472380771e+16,2.682397129e+15,1.216448233e+16,7.806867997e+12,5.810434867e+11,8.451067897e+13,1.736603756e+13
146000,746.1864014,3.281435760e+16,2.489080382e+15,1.173222286e+16,7.606433743e+12,5.502946509e+11,7.818114708e+13,1.841962156e+13
147000,756.2542725,3.104510809e+16,2.313076381e+15,1.132315514e+16,7.416430723e+12,5.217636844e+11,7.243072274e+13,1.950424131e+13
148000,766.0632935,2.940297889e+16,2.152529161e+15,1.093556763e+16,7.236129128e+12,4.952557814e+11,6.719597969e+13,2.061801567e+13
149000,775.6204834,2.787609439e+16,2.005817641e+15,1.056789803e+16,7.064805442e+12,4.705989427e+11,6.242120499e+13,2.175892718e+13
150000,784.9321899,2.645430130e+16,1.871515625e+15,1.021885677e+16,6.901822652e+12,4.476378153e+11,5.805826061e+13,2.292466267e+13
151000,794.0047607,2.512819579e+16,1.748377570e+15,9.887145712e+15,6.746648084e+12,4.262322176e+11,5.406495605e+13,2.411288383e+13
152000,802.8445435,2.388963030e+16,1.635281954e+15,9.571574064e+15,6.598729662e+12,4.062571725e+11,5.040362645e+13,2.532080563e+13
153000,811.4575195,2.273109723e+16,1.531265497e+15,9.271132511e+15,6.457626460e+12,3.876003185e+11,4.704154367e+13,2.654561160e+13
154000,819.8493652,2.164618420e+16,1.435453366e+15,8.984824086e+15,6.322861900e+12,3.701569618e+11,4.394950695e+13,2.778429024e+13
155000,828.026123,2.062874725e+16,1.347072066e+15,8.711727516e+15,6.194088378e+12,3.538346312e+11,4.110185556e+13,2.903371887e+13
156000,835.9932861,1.967355941e+16,1.265436549e+15,8.451035350e+15,6.070907437e+12,3.385480315e+11,3.847543272e+13,3.029056514e+13
157000,843.7562866,1.877572012e+16,1.189938138e+15,8.201966438e+15,5.952985104e+12,3.242200596e+11,3.604971992e+13,3.155143374e+13
158000,851.3203125,1.793078194e+16,1.120017815e+15,7.963867410e+15,5.840036168e+12,3.107804611e+11,3.380690603e+13,3.281292309e+13
159000,858.6905518,1.713483753e+16,1.055191122e+15,7.736009194e+15,5.731751821e+12,2.981643551e+11,3.173058714e+13,3.407162953e+13
160000,865.8722534,1.638430702e+16,9.950134629e+14,7.517863510e+15,5.627877261e+12,2.863130214e+11,2.980581265e+13,3.532392078e+13
161000,872.8699951,1.567581459e+16,9.390887608e+14,7.308804903e+15,5.528157159e+12,2.751727862e+11,2.801962425e+13,3.656629879e+13
162000,879.6885986,1.500644071e+16,8.870555676e+14,7.108357169e+15,5.432383898e+12,2.646933504e+11,2.636040163e+13,3.779548152e+13
163000,886.3328857,1.437339689e+16,8.385906868e+14,6.916026923e+15,5.340333605e+12,2.548294943e+11,2.481735074e+13,3.900780734e+13
164000,892.8071289,1.377423500e+16,7.934019937e+14,6.731305211e+15,5.251808625e+12,2.455388488e+11,2.338090648e+13,4.020003406e+13
165000,899.1159668,1.320670017e+16,7.512297770e+14,6.553891924e+15,5.166633845e+12,2.367837798e+11,2.204239921e+13,4.136916274e+13
166000,905.2634277,1.266856868e+16,7.118221769e+14,6.383263610e+15,5.084636250e+12,2.285274726e+11,2.079389332e+13,4.251186312e+13
167000,911.2539062,1.215798726e+16,6.749740419e+14,6.219170627e+15,5.005653836e+12,2.207368806e+11,1.962832141e+13,4.362538792e+13
168000,917.0913086,1.167315203e+16,6.404828373e+14,6.061216762e+15,4.929544520e+12,2.133823652e+11,1.853933329e+13,4.470682629e+13
169000,922.7796631,1.121243840e+16,6.081623359e+14,5.909077209e+15,4.856138957e+12,2.064350413e+11,1.752078012e+13,4.575393428e+13
170000,928.3227539,1.077434530e+16,5.778561743e+14,5.762469574e+15,4.785340154e+12,1.998697431e+11,1.656753540e+13,4.676397721e+13
171000,933.7244263,1.035747899e+16,5.494081564e+14,5.621130254e+15,4.717013893e+12,1.936609608e+11,1.567467608e+13,4.773510119e+13
172000,938.9882812,9.960550998e+15,5.226859772e+14,5.484768263e+15,4.651033821e+12,1.877870182e+11,1.483761779e+13,4.866513777e+13
173000,944.1179199,9.582360874e+15,4.975605192e+14,5.353154359e+15,4.587306090e+12,1.822267638e+11,1.405230462e+13,4.955267767e+13
174000,949.1166992,9.221831655e+15,4.739191401e+14,5.226052318e+15,4.525709591e+12,1.769612739e+11,1.331507705e+13,5.039578730e+13
175000,953.9880371,8.877890137e+15,4.516547343e+14,5.103277457e+15,4.466171970e+12,1.719717396e+11,1.262246009e+13,5.119389204e+13
176000,958.7352905,8.549606997e+15,4.306724769e+14,4.984598920e+15,4.408573690e+12,1.672419901e+11,1.197129440e+13,5.194531000e+13
177000,963.3615723,8.236079216e+15,4.108817038e+14,4.869837931e+15,4.352852886e+12,1.627564442e+11,1.135871839e+13,5.264975174e+13
178000,967.8699951,7.936531554e+15,3.922022871e+14,4.758789941e+15,4.298893165e+12,1.584999629e+11,1.078209072e+13,5.330636164e+13
179000,972.2637329,7.650143134e+15,3.745586285e+14,4.651296036e+15,4.246657040e+12,1.544591278e+11,1.023893884e+13,5.391490482e+13
180000,976.5455933,7.376208510e+15,3.578811698e+14,4.547225758e+15,4.196046209e+12,1.506217492e+11,9.727003066e+12,5.447516737e+13
181000,980.7185059,7.114068939e+15,3.421043792e+14,4.446385563e+15,4.146998018e+12,1.469753754e+11,9.244229239e+12,5.498714508e+13
182000,984.7852783,6.863103799e+15,3.271740327e+14,4.348677204e+15,4.099445883e+12,1.435097661e+11,8.788701086e+12,5.545123224e+13
183000,988.7485962,6.622681730e+15,3.130301350e+14,4.253942037e+15,4.053318238e+12,1.402134856e+11,8.358614532e+12,5.586761757e+13
184000,992.6112061,6.392335118e+15,2.996254414e+14,4.162045038e+15,4.008571044e+12,1.370777846e+11,7.952358965e+12,5.623687152e+13
185000,996.3756104,6.171478773e+15,2.869149219e+14,4.072876685e+15,3.965131162e+12,1.340928983e+11,7.568411853e+12,5.655974065e+13
186000,1000.044373,5.959681051e+15,2.748513318e+14,3.986329604e+15,3.922959794e+12,1.312509952e+11,7.205360239e+12,5.683713514e+13
187000,1003.619995,5.756466284e+15,2.633963185e+14,3.902304743e+15,3.881990357e+12,1.285435228e+11,6.861880295e+12,5.706990643e+13
188000,1007.104797,5.561410344e+15,2.525130559e+14,3.820691237e+15,3.842180645e+12,1.259639439e+11,6.536804434e+12,5.725904437e+13
189000,1010.50116,5.374092862e+15,2.421682245e+14,3.741371513e+15,3.803491598e+12,1.235044598e+11,6.228971356e+12,5.740588696e+13
190000,1013.81134,5.194198156e+15,2.323289578e+14,3.664288661e+15,3.765870264e+12,1.211587215e+11,5.937339826e+12,5.751124787e+13
191000,1017.037537,5.021311227e+15,2.229637816e+14,3.589347656e+15,3.729268146e+12,1.189207736e+11,5.660958261e+12,5.757712780e+13
192000,1020.181885,4.855154512e+15,2.140468926e+14,3.516431191e+15,3.693657457e+12,1.167846031e+11,5.398887137e+12,5.760454178e+13
