altitude,temp,N2,O2,O,He,H,Ar,N
230000,927.4589844,9.605128630e+14,4.235536944e+13,2.328674628e+15,9.577549529e+12,1.423419638e+11,5.287589315e+11,2.471288321e+13
231000,928.1276245,9.285140816e+14,4.073603675e+13,2.283329705e+15,9.527974953e+12,1.416240660e+11,5.039202632e+11,2.436936761e+13
232000,928.7766724,8.976281664e+14,3.918170318e+13,2.238976249e+15,9.478843924e+12,1.409289912e+11,4.802845082e+11,2.402803306e+13
233000,929.4067993,8.678206907e+14,3.768962148e+13,2.195563391e+15,9.430108209e+12,1.402552156e+11,4.577895383e+11,2.368889841e+13
234000,930.0185547,8.390456849e+14,3.625688498e+13,2.153076769e+15,9.381777244e+12,1.396021494e+11,4.363786650e+11,2.335230552e+13
235000,930.6123657,8.112655680e+14,3.488103163e+13,2.111486185e+15,9.333842641e+12,1.389688914e+11,4.159979848e+11,2.301827115e+13
236000,931.1889038,7.844439670e+14,3.355981958e+13,2.070785733e+15,9.286275039e+12,1.383543112e+11,3.965971333e+11,2.268697775e+13
237000,931.7485352,7.585463880e+14,3.229072595e+13,2.030938502e+15,9.239103799e+12,1.377579008e+11,3.781239439e+11,2.235852181e+13
238000,932.2918701,7.335392093e+14,3.107160116e+13,1.991923959e+15,9.192301658e+12,1.371795784e+11,3.605348352e+11,2.203311093e+13
239000,932.819397,7.093876687e+14,2.990039210e+13,1.953722372e+15,9.145859178e+12,1.366175089e+11,3.437849477e+11,2.171074301e+13
240000,933.3314819,6.860637817e+14,2.877513164e+13,1.916322200e+15,9.099786846e+12,1.360714629e+11,3.278331576e+11,2.139153341e+13
241000,933.8286743,6.635327859e+14,2.769372263e+13,1.879697403e+15,9.054060544e+12,1.355411784e+11,3.126396846e+11,2.107559117e+13
242000,934.3113403,6.417739447e+14,2.665459640e+13,1.843829997e+15,9.008688660e+12,1.350256476e+11,2.981687788e+11,2.076294355e+13
243000,934.7799683,6.207522944e+14,2.565583405e+13,1.808701862e+15,8.963663856e+12,1.345244037e+11,2.843817411e+11,2.045368284e+13
244000,935.2349243,6.004440784e+14,2.469589837e+13,1.774296624e+15,8.918964109e+12,1.340369797e+11,2.712487199e+11,2.014786775e+13
245000,935.6766357,5.808242651e+14,2.377321860e+13,1.740590794e+15,8.874595713e+12,1.335629169e+11,2.587352269e+11,1.984554861e+13
246000,936.1054688,5.618661788e+14,2.288603103e+13,1.707581823e+15,8.830539792e+12,1.331010355e+11,2.468123935e+11,1.954673590e+13
247000,936.5218506,5.435487808e+14,2.203317594e+13,1.675240585e+15,8.786820989e+12,1.326516388e+11,2.354502205e+11,1.925146948e+13
248000,936.9260864,5.258474422e+14,2.121310562e+13,1.643552317e+15,8.743415710e+12,1.322140959e+11,2.246226412e+11,1.895978920e+13
249000,937.3186035,5.087407217e+14,2.042452194e+13,1.612514601e+15,8.700320285e+12,1.317874401e+11,2.143038833e+11,1.867173698e+13
250000,937.699646,4.922097617e+14,1.966617081e+13,1.582100864e+15,8.657510597e+12,1.313720648e+11,2.044686991e+11,1.838726880e+13
251000,938.0696411,4.762307385e+14,1.893685474e+13,1.552297012e+15,8.615031210e+12,1.309667983e+11,1.950935613e+11,1.810645385e+13
252000,938.428894,4.607880494e+14,1.823542241e+13,1.523089758e+15,8.572827599e+12,1.305715261e+11,1.861571707e+11,1.782928376e+13
253000,938.77771,4.458597161e+14,1.756063649e+13,1.494471586e+15,8.530925978e+12,1.301858714e+11,1.776385720e+11,1.755575013e+13
254000,939.116394,4.314279214e+14,1.691162037e+13,1.466423973e+15,8.489289646e+12,1.298099487e+11,1.695161549e+11,1.728584666e+13
255000,939.4452515,4.174788407e+14,1.628722902e+13,1.438939940e+15,8.447962120e+12,1.294424064e+11,1.617726996e+11,1.701958805e+13
256000,939.7645264,4.039926434e+14,1.568649983e+13,1.411996403e+15,8.406906700e+12,1.290836378e+11,1.543892828e+11,1.675696485e+13
257000,940.074585,3.909534247e+14,1.510851111e+13,1.385592286e+15,8.366133346e+12,1.287332905e+11,1.473487995e+11,1.649789737e+13
258000,940.3756104,3.783473936e+14,1.455237575e+13,1.359710410e+15,8.325623185e+12,1.283907584e+11,1.406350459e+11,1.624249886e+13
259000,940.6679077,3.661583100e+14,1.401727064e+13,1.334335072e+15,8.285370974e+12,1.280557056e+11,1.342322852e+11,1.599065398e+13
260000,940.9517212,3.543731882e+14,1.350230134e+13,1.309465064e+15,8.245404500e+12,1.277285663e+11,1.281265910e+11,1.574234594e+13
261000,941.227356,3.429756536e+14,1.300671182e+13,1.285079716e+15,8.205686538e+12,1.274077266e+11,1.223027425e+11,1.549761564e+13
262000,941.4949951,3.319538280e+14,1.252975444e+13,1.261178492e+15,8.166215516e+12,1.270941368e+11,1.167481651e+11,1.525638549e+13
263000,941.7548218,3.212950949e+14,1.207073296e+13,1.237741661e+15,8.127017124e+12,1.267874365e+11,1.114497597e+11,1.501863451e+13
264000,942.0072021,3.109869721e+14,1.162886408e+13,1.214763854e+15,8.088071963e+12,1.264866181e+11,1.063955087e+11,1.478434069e+13
265000,942.2521973,3.010188563e+14,1.120353858e+13,1.192235811e+15,8.049345430e+12,1.261918290e+11,1.015741809e+11,1.455348305e+13
266000,942.4901733,2.913757487e+14,1.079411684e+13,1.170143170e+15,8.010895720e+12,1.259034706e+11,9.697464320e+10,1.432601022e+13
267000,942.7211914,2.820500997e+14,1.039999277e+13,1.148486201e+15,7.972674077e+12,1.256203059e+11,9.258672947e+10,1.410193057e+13
268000,942.9455566,2.730280176e+14,1.002055926e+13,1.127242084e+15,7.934675255e+12,1.253427282e+11,8.840001126e+10,1.388113507e+13
269000,943.1634521,2.643024056e+14,9.655240622e+12,1.106411426e+15,7.896943297e+12,1.250704425e+11,8.440512512e+10,1.366368243e+13
270000,943.375061,2.558612682e+14,9.303531454e+12,1.085985300e+15,7.859412664e+12,1.248034161e+11,8.059378074e+10,1.344949610e+13
271000,943.5805054,2.476951596e+14,8.964863427e+12,1.065955653e+15,7.822112719e+12,1.245408379e+11,7.695665562e+10,1.323852680e+13
272000,943.7800903,2.397957081e+14,8.638792991e+12,1.046309801e+15,7.785067577e+12,1.242831749e+11,7.348609024e+10,1.303075042e+13
273000,943.9738159,2.321531997e+14,8.324808442e+12,1.027040430e+15,7.748231627e+12,1.240300995e+11,7.017422029e+10,1.282616800e+13
274000,944.1620483,2.247598832e+14,8.022467805e+12,1.008143313e+15,7.711615877e+12,1.237813576e+11,6.701341082e+10,1.262467993e+13
275000,944.3447876,2.176057763e+14,7.731284541e+12,9.896071734e+14,7.675232387e+12,1.235368919e+11,6.399693210e+10,1.242626104e+13
276000,944.5222168,2.106845708e+14,7.450854425e+12,9.714284560e+14,7.639063331e+12,1.232964403e+11,6.111797658e+10,1.223091657e+13
277000,944.6945801,2.039869551e+14,7.180813074e+12,9.535962888e+14,7.603090883e+12,1.230596915e+11,5.837029786e+10,1.203854482e+13
278000,944.8619995,1.975070742e+14,6.920727429e+12,9.361034240e+14,7.567343354e+12,1.228273336e+11,5.574760858e+10,1.184919401e+13
279000,945.0245361,1.912369421e+14,6.670211088e+12,9.189431507e+14,7.531802395e+12,1.225981542e+11,5.324415795e+10,1.166272679e+13
280000,945.1824341,1.851695793e+14,6.428917498e+12,9.021123149e+14,7.496465383e+12,1.223725629e+11,5.085473178e+10,1.147918510e+13
281000,945.3357544,1.792976544e+14,6.196488569e+12,8.856008502e+14,7.461344379e+12,1.221505516e+11,4.857361203e+10,1.129845673e+13
282000,945.4846191,1.736161005e+14,5.972605010e+12,8.694022471e+14,7.426423652e+12,1.219316204e+11,4.639609651e+10,1.112058469e+13
283000,945.6292725,1.681172170e+14,5.756979511e+12,8.535136198e+14,7.391699534e+12,1.217157038e+11,4.431740109e+10,1.094545782e+13
284000,945.7697144,1.627963565e+14,5.549237731e+12,8.379222177e+14,7.357170450e+12,1.215030395e+11,4.233292595e+10,1.077311596e+13
285000,945.9061279,1.576457512e+14,5.349106516e+12,8.226286448e+14,7.322847412e+12,1.212933407e+11,4.043817779e+10,1.060341128e+13
286000,946.0386353,1.526616765e+14,5.156312711e+12,8.076237071e+14,7.288729371e+12,1.210868204e+11,3.862934733e+10,1.043642450e+13
287000,946.1672974,1.478380256e+14,4.970573201e+12,7.929017005e+14,7.254785917e+12,1.208825364e+11,3.690228531e+10,1.027202980e+13
288000,946.2922363,1.431689767e+14,4.791625843e+12,7.784571219e+14,7.221056897e+12,1.206811361e+11,3.525325210e+10,1.011024711e+13
289000,946.4136353,1.386495135e+14,4.619209015e+12,7.642843343e+14,7.187497746e+12,1.204823572e+11,3.367873741e+10,9.950990434e+12
290000,946.5315552,1.342752571e+14,4.453097275e+12,7.503781703e+14,7.154121572e+12,1.202859704e+11,3.217534157e+10,9.794243002e+12
291000,946.6460571,1.300414511e+14,4.293040013e+12,7.367331940e+14,7.120952492e+12,1.200919347e+11,3.073969562e+10,9.639998521e+12
292000,946.7572632,1.259435154e+14,4.138813358e+12,7.233472581e+14,7.087961670e+12,1.199002419e+11,2.936882381e+10,9.488163668e+12
293000,946.8652954,1.219760562e+14,3.990217294e+12,7.102096250e+14,7.055134949e+12,1.197108429e+11,2.805971968e+10,9.338748928e+12
294000,946.9702148,1.181357598e+14,3.847026901e+12,6.973181472e+14,7.022496449e+12,1.195237376e+11,2.680951603e+10,9.191685095e+12
295000,947.0721436,1.144184992e+14,3.709043999e+12,6.846681273e+14,6.990058226e+12,1.193384346e+11,2.561563443e+10,9.046964830e+12
296000,947.1711426,1.108198115e+14,3.576075387e+12,6.722548004e+14,6.957777289e+12,1.191551549e+11,2.447541248e+10,8.904550384e+12
297000,947.2672729,1.073358549e+14,3.447937040e+12,6.600734690e+14,6.925692436e+12,1.189741117e+11,2.338650931e+10,8.764372025e+12
298000,947.3606567,1.039633157e+14,3.324456731e+12,6.481199052e+14,6.893764346e+12,1.187948298e+11,2.234654310e+10,8.626440765e+12
299000,947.451416,1.006981842e+14,3.205444403e+12,6.363867941e+14,6.862014513e+12,1.186172682e+11,2.135320576e+10,8.490688446e+12
300000,947.5394897,9.753698763e+13,3.090760073e+12,6.248751423e+14,6.830443463e+12,1.184414351e+11,2.040443494e+10,8.357096194e+12
301000,947.6251221,9.447672277e+13,2.980226531e+12,6.135779707e+14,6.799034941e+12,1.182675354e+11,1.949823795e+10,8.225641988e+12
302000,947.708252,9.151374898e+13,2.873697239e+12,6.024889709e+14,6.767788950e+12,1.180950938e+11,1.863273062e+10,8.096261865e+12
303000,947.7890015,8.864495410e+13,2.771025134e+12,5.916063310e+14,6.736729604e+12,1.179245445e+11,1.780598989e+10,7.968952156e+12
304000,947.8674927,8.586760343e+13,2.672063676e+12,5.809283734e+14,6.705815486e+12,1.177552159e+11,1.701620326e+10,7.843678781e+12
305000,947.9436646,8.317809826e+13,2.576682058e+12,5.704444276e+14,6.675072811e+12,1.175875256e+11,1.626179482e+10,7.720378302e+12
306000,948.0177002,8.057394718e+13,2.484748419e+12,5.601574466e+14,6.644511015e+12,1.174214656e+11,1.554119680e+10,7.599062254e+12
307000,948.0895996,7.805269233e+13,2.396132475e+12,5.500613905e+14,6.614091825e+12,1.172563476e+11,1.485278925e+10,7.479668769e+12
308000,948.1594849,7.561134735e+13,2.310708396e+12,5.401484076e+14,6.583838310e+12,1.170930565e+11,1.419509453e+10,7.362181595e+12
309000,948.227356,7.324737051e+13,2.228372636e+12,5.304233968e+14,6.553737363e+12,1.169306829e+11,1.356683571e+10,7.246555120e+12
310000,948.2932739,7.095825360e+13,2.149003690e+12,5.208744800e+14,6.523799470e+12,1.167701197e+11,1.296660890e+10,7.132786196e+12
311000,948.3572998,6.874187432e+13,2.072493556e+12,5.115043751e+14,6.494024106e+12,1.166104412e+11,1.239319859e+10,7.020845466e+12
312000,948.4194946,6.659534697e+13,1.998737900e+12,5.023056664e+14,6.464397115e+12,1.164518769e+11,1.184534835e+10,6.910647468e+12
313000,948.4799194,6.451670863e+13,1.927640121e+12,4.932770791e+14,6.434929508e+12,1.162946396e+11,1.132191130e+10,6.802243584e+12
314000,948.5386353,6.250378245e+13,1.859096019e+12,4.844153918e+14,6.405619712e+12,1.161384837e+11,1.082182963e+10,6.695566180e+12
315000,948.5956421,6.055446289e+13,1.793016463e+12,4.757155379e+14,6.376455668e+12,1.159834173e+11,1.034399334e+10,6.590572265e+12
316000,948.651062,5.866670313e+13,1.729318224e+12,4.671781213e+14,6.347458347e+12,1.158294159e+11,9.887441920e+09,6.487273374e+12
317000,948.704895,5.683854023e+13,1.667898409e+12,4.587946193e+14,6.318580564e+12,1.156764631e+11,9.451237376e+09,6.385604493e+12
318000,948.7572021,5.506827970e+13,1.608693318e+12,4.505675149e+14,6.289879466e+12,1.155245670e+11,9.034412032e+09,6.285575062e+12
319000,948.8079834,5.335364403e+13,1.551601107e+12,4.424902651e+14,6.261294760e+12,1.153734902e+11,8.636132352e+09,6.187122164e+12
320000,948.8573608,5.169286323e+13,1.496565940e+12,4.345618296e+14,6.232897225e+12,1.152234537e+11,8.255517696e+09,6.090243703e+12
321000,948.9053345,5.008462447e+13,1.443501310e+12,4.267777121e+14,6.204613984e+12,1.150746542e+11,7.891869696e+09,5.994914513e+12
322000,948.9519043,4.852704451e+13,1.392336568e+12,4.191368055e+14,6.176491176e+12,1.149262152e+11,7.544337408e+09,5.901096321e+12
323000,948.9971313,4.701832400e+13,1.343005000e+12,4.116364253e+14,6.148493148e+12,1.147790131e+11,7.212243456e+09,5.808777593e+12
324000,949.0411377,4.555726756e+13,1.295440282e+12,4.042723773e+14,6.120653455e+12,1.146323517e+11,6.894882304e+09,5.717943124e+12
325000,949.0838623,4.414201292e+13,1.249578451e+12,3.970435878e+14,6.092960039e+12,1.144864768e+11,6.591595008e+09,5.628536816e+12
326000,949.1253662,4.277142762e+13,1.205355676e+12,3.899475402e+14,6.065399267e+12,1.143418061e+11,6.301764608e+09,5.540577542e+12
327000,949.1657104,4.144376683e+13,1.162717037e+12,3.829817180e+14,6.037982151e+12,1.141974630e+11,6.024777728e+09,5.454000292e+12
328000,949.204895,4.015782258e+13,1.121596735e+12,3.761408195e+14,6.010707640e+12,1.140540867e+11,5.760049664e+09,5.368801919e+12
329000,949.2429199,3.891212688e+13,1.081948504e+12,3.694267575e+14,5.983563678e+12,1.139114639e+11,5.507043840e+09,5.284971414e+12
330000,949.2799072,3.770569405e+13,1.043714867e+12,3.628343309e+14,5.956549214e+12,1.137695867e+11,5.265247744e+09,5.202466308e+12
331000,949.3158569,3.653697641e+13,1.006846935e+12,3.563627010e+14,5.929674211e+12,1.136284467e+11,5.034150400e+09,5.121273496e+12
332000,949.350769,3.540479954e+13,9.712933929e+11,3.500081768e+14,5.902949155e+12,1.134876017e+11,4.813274624e+09,5.041381966e+12
333000,949.3847046,3.430825958e+13,9.370089554e+11,3.437699194e+14,5.876339442e+12,1.133476905e+11,4.602156032e+09,4.962751873e+12
334000,949.4176636,3.324609403e+13,9.039457812e+11,3.376458150e+14,5.849867616e+12,1.132085002e+11,4.400369152e+09,4.885380596e+12
335000,949.449707,3.221709285e+13,8.720617964e+11,3.316310988e+14,5.823542067e+12,1.130698097e+11,4.207498752e+09,4.809230385e+12
336000,949.480835,3.122032909e+13,8.413097492e+11,3.257276164e+14,5.797329764e+12,1.129318318e+11,4.023154432e+09,4.734288658e+12
337000,949.5110474,3.025477724e+13,8.116566753e+11,3.199307373e+14,5.771252728e+12,1.127943373e+11,3.846934272e+09,4.660546503e+12
338000,949.5404663,2.931933630e+13,7.830554542e+11,3.142384482e+14,5.745318822e+12,1.126573343e+11,3.678492416e+09,4.587974558e+12
339000,949.5689697,2.841317160e+13,7.554744320e+11,3.086512861e+14,5.719507075e+12,1.125212324e+11,3.517489408e+09,4.516553949e+12
340000,949.5967407,2.753534571e+13,7.288723210e+11,3.031648552e+14,5.693827449e+12,1.123851796e+11,3.363574784e+09,4.446265803e+12
341000,949.6236572,2.668487298e+13,7.032170086e+11,2.977773774e+14,5.668256350e+12,1.122500280e+11,3.216459008e+09,4.377099895e+12
342000,949.6499023,2.586107812e+13,6.784742851e+11,2.924880808e+14,5.642825761e+12,1.121153434e+11,3.075821056e+09,4.309021622e+12
343000,949.675354,2.506292933e+13,6.546088264e+11,2.872940797e+14,5.617514185e+12,1.119809044e+11,2.941368832e+09,4.242021810e+12
344000,949.7000732,2.428970729e+13,6.315917967e+11,2.821946361e+14,5.592331059e+12,1.118471373e+11,2.812844032e+09,4.176091021e+12
345000,949.7241211,2.354053959e+13,6.093902971e+11,2.771869816e+14,5.567275336e+12,1.117140419e+11,2.689972992e+09,4.111210906e+12
346000,949.7474365,2.281466705e+13,5.879775887e+11,2.722705292e+14,5.542336004e+12,1.115813970e+11,2.572505600e+09,4.047350006e+12
347000,949.7701416,2.211153392e+13,5.673240494e+11,2.674434333e+14,5.517533512e+12,1.114489897e+11,2.460211456e+09,3.984514351e+12
348000,949.7921753,2.143024264e+13,5.474027110e+11,2.627031438e+14,5.492845838e+12,1.113172296e+11,2.352852480e+09,3.922656231e+12
349000,949.8135986,2.077011791e+13,5.281862451e+11,2.580479998e+14,5.468271411e+12,1.111857152e+11,2.250214400e+09,3.861791113e+12
350000,949.8344727,2.013064593e+13,5.096515502e+11,2.534774644e+14,5.443821765e+12,1.110548234e+11,2.152079360e+09,3.801879413e+12
351000,949.8546753,1.951102770e+13,4.917731656e+11,2.489889876e+14,5.419494277e+12,1.109241774e+11,2.058264576e+09,3.742921392e+12
352000,949.8743286,1.891070535e+13,4.745276621e+11,2.445819653e+14,5.395289997e+12,1.107941704e+11,1.968563456e+09,3.684900798e+12
353000,949.8934326,1.832900153e+13,4.578924298e+11,2.402549883e+14,5.371195818e+12,1.106641633e+11,1.882797696e+09,3.627788796e+12
354000,949.9120483,1.776541080e+13,4.418447933e+11,2.360046508e+14,5.347222749e+12,1.105350083e+11,1.800796928e+09,3.571584074e+12
355000,949.9300537,1.721932081e+13,4.263655506e+11,2.318323119e+14,5.323359781e+12,1.104060662e+11,1.722391680e+09,3.516266185e+12
356000,949.9476318,1.669018419e+13,4.114343199e+11,2.277347167e+14,5.299626836e+12,1.102773371e+11,1.647422720e+09,3.461819138e+12
357000,949.9646606,1.617747037e+13,3.970291794e+11,2.237105230e+14,5.276001894e+12,1.101494354e+11,1.575744896e+09,3.408243458e+12
358000,949.9812012,1.568069491e+13,3.831329915e+11,2.197592277e+14,5.252494918e+12,1.100217549e+11,1.507203840e+09,3.355498775e+12
359000,949.9973145,1.519932618e+13,3.697290117e+11,2.158786495e+14,5.229094896e+12,1.098940498e+11,1.441669376e+09,3.303597146e+12
360000,950.0129395,1.473285456e+13,3.567968256e+11,2.120683357e+14,5.205812838e+12,1.097669673e+11,1.378998400e+09,3.252512358e+12
361000,950.0281982,1.428086797e+13,3.443217531e+11,2.083261386e+14,5.182645600e+12,1.096404992e+11,1.319072512e+09,3.202236809e+12
362000,950.0429688,1.384288721e+13,3.322855424e+11,2.046516557e+14,5.159594230e+12,1.095138099e+11,1.261770624e+09,3.152746381e+12
363000,950.057312,1.341847293e+13,3.206750863e+11,2.010428568e+14,5.136647193e+12,1.093877350e+11,1.206976768e+09,3.104039502e+12
364000,950.0712891,1.300722562e+13,3.094728212e+11,1.974985006e+14,5.113804489e+12,1.092620616e+11,1.154576256e+09,3.056103850e+12
365000,950.0848389,1.260865874e+13,2.986660004e+11,1.940189561e+14,5.091084993e+12,1.091365683e+11,1.104465792e+09,3.008921862e+12
366000,950.0980225,1.222247239e+13,2.882394522e+11,1.906007840e+14,5.068468781e+12,1.090114929e+11,1.056548864e+09,2.962474402e+12
367000,950.1108398,1.184823352e+13,2.781812163e+11,1.872443534e+14,5.045963719e+12,1.088867942e+11,1.010720768e+09,2.916773265e+12
368000,950.123291,1.148554366e+13,2.684761211e+11,1.839485066e+14,5.023570854e+12,1.087622676e+11,9.668975360e+08,2.871778083e+12
369000,950.135376,1.113408930e+13,2.591126979e+11,1.807107271e+14,5.001279701e+12,1.086381507e+11,9.249834880e+08,2.827499864e+12
370000,950.1471558,1.079347511e+13,2.500787405e+11,1.775320383e+14,4.979097600e+12,1.085142057e+11,8.849018240e+08,2.783910560e+12
371000,950.1585693,1.046340331e+13,2.413621576e+11,1.744093531e+14,4.957025599e+12,1.083906540e+11,8.465686400e+08,2.741009646e+12
372000,950.1696777,1.014350794e+13,2.329525944e+11,1.713435776e+14,4.935043777e+12,1.082672660e+11,8.099055360e+08,2.698786636e+12
373000,950.180481,9.833507979e+12,2.248382546e+11,1.683317758e+14,4.913188831e+12,1.081442796e+11,7.748453120e+08,2.657224491e+12
374000,950.190979,9.533075227e+12,2.170091110e+11,1.653742327e+14,4.891423539e+12,1.080216535e+11,7.413101440e+08,2.616313774e+12
375000,950.2012329,9.241911886e+12,2.094546289e+11,1.624699251e+14,4.869773591e+12,1.078989947e+11,7.092359680e+08,2.576042951e+12
376000,950.2111206,8.959712821e+12,2.021655347e+11,1.596166886e+14,4.848222208e+12,1.077769339e+11,6.785614720e+08,2.536412545e+12
377000,950.2207642,8.686233190e+12,1.951327519e+11,1.568153957e+14,4.826775683e+12,1.076550369e+11,6.492212480e+08,2.497397129e+12
378000,950.2301636,8.421183586e+12,1.883468268e+11,1.540639156e+14,4.805425627e+12,1.075333038e+11,6.211581440e+08,2.458996703e+12
379000,950.2392578,8.164301341e+12,1.817979945e+11,1.513613256e+14,4.784180953e+12,1.074119557e+11,5.943162240e+08,2.421201306e+12
380000,950.2481079,7.915317494e+12,1.754792428e+11,1.487067700e+14,4.763040612e+12,1.072907551e+11,5.686418560e+08,2.383996518e+12
381000,950.2567139,7.674031243e+12,1.693824123e+11,1.461004837e+14,4.742003556e+12,1.071699231e+11,5.440851200e+08,2.347372904e+12
382000,950.2650757,7.440130638e+12,1.634987213e+11,1.435398997e+14,4.721060348e+12,1.070492713e+11,5.205940160e+08,2.311321289e+12
383000,950.2731934,7.213458391e+12,1.578215178e+11,1.410253369e+14,4.700220948e+12,1.069289800e+11,4.981248320e+08,2.275837215e+12
384000,950.2811279,6.993759175e+12,1.523426591e+11,1.385553607e+14,4.679473824e+12,1.068086395e+11,4.766327680e+08,2.240906789e+12
385000,950.2887573,6.780818031e+12,1.470557389e+11,1.361297279e+14,4.658836799e+12,1.066888806e+11,4.560733760e+08,2.206529749e+12
386000,950.2962646,6.574411612e+12,1.419542036e+11,1.337471130e+14,4.638283661e+12,1.065690563e+11,4.364075520e+08,2.172680798e+12
387000,950.3035278,6.374351176e+12,1.370307297e+11,1.314067192e+14,4.617847964e+12,1.064496005e+11,4.175945920e+08,2.139363738e+12
388000,950.3105469,6.180449550e+12,1.322798121e+11,1.291083198e+14,4.597486715e+12,1.063305134e+11,3.995988160e+08,2.106574111e+12
389000,950.3174438,5.992493875e+12,1.276946022e+11,1.268506063e+14,4.577241858e+12,1.062115738e+11,3.823829760e+08,2.074291208e+12
390000,950.3240967,5.810310611e+12,1.232702505e+11,1.246333773e+14,4.557078266e+12,1.060929864e+11,3.659145280e+08,2.042515292e+12
391000,950.3305664,5.633731461e+12,1.190001213e+11,1.224553828e+14,4.537021628e+12,1.059743580e+11,3.501600960e+08,2.011230503e+12
392000,950.336853,5.462550905e+12,1.148792422e+11,1.203164132e+14,4.517054120e+12,1.058560819e+11,3.350885120e+08,1.980444180e+12
393000,950.3430176,5.296633151e+12,1.109021409e+11,1.182152604e+14,4.497175740e+12,1.057379533e+11,3.206705600e+08,1.950132994e+12
394000,950.348938,5.135805710e+12,1.070643937e+11,1.161512869e+14,4.477411131e+12,1.056201933e+11,3.068759680e+08,1.920293536e+12
395000,950.3547363,4.979909198e+12,1.033602417e+11,1.141242410e+14,4.457716777e+12,1.055025644e+11,2.936792960e+08,1.890918072e+12
396000,950.3603516,4.828783182e+12,9.978503168e+10,1.121330322e+14,4.438126756e+12,1.053850911e+11,2.810534400e+08,1.862006604e+12
397000,950.3658447,4.682297115e+12,9.633496269e+10,1.101769977e+14,4.418632155e+12,1.052677652e+11,2.689744960e+08,1.833540911e+12
398000,950.3711548,4.540290564e+12,9.300492288e+10,1.082559362e+14,4.399215673e+12,1.051509883e+11,2.574177120e+08,1.805520994e+12
399000,950.3763428,4.402633507e+12,8.979118490e+10,1.063691933e+14,4.379901690e+12,1.050339574e+11,2.463607520e+08,1.777939644e+12
400000,950.3813477,4.269191201e+12,8.668902195e+10,1.045153682e+14,4.360681816e+12,1.049172705e+11,2.357828480e+08,1.750783492e+12
401000,950.3862305,4.139833885e+12,8.369499341e+10,1.026946452e+14,4.341546877e+12,1.048011325e+11,2.256612800e+08,1.724052144e+12
402000,950.3909912,4.014434943e+12,8.080561766e+10,1.009064373e+14,4.322503950e+12,1.046849290e+11,2.159775520e+08,1.697738785e+12
403000,950.3956299,3.892864352e+12,7.801660211e+10,9.914975445e+13,4.303562473e+12,1.045688730e+11,2.067113600e+08,1.671836860e+12
404000,950.4000854,3.775026692e+12,7.532500582e+10,9.742405142e+13,4.284688105e+12,1.044529725e+11,1.978461760e+08,1.646333657e+12
405000,950.40448,3.660769919e+12,7.272669184e+10,9.572913525e+13,4.265912828e+12,1.043373998e+11,1.893633440e+08,1.621228650e+12
406000,950.4086914,3.550012768e+12,7.021856358e+10,9.406407475e+13,4.247220912e+12,1.042221711e+11,1.812463520e+08,1.596510044e+12
407000,950.4128418,3.442646188e+12,6.779796275e+10,9.242834143e+13,4.228635165e+12,1.041070817e+11,1.734805920e+08,1.572180328e+12
408000,950.4168701,3.338546446e+12,6.546144461e+10,9.082177586e+13,4.210115740e+12,1.039919268e+11,1.660488960e+08,1.548230459e+12
409000,950.4207764,3.237632016e+12,6.320606003e+10,8.924348881e+13,4.191693570e+12,1.038771159e+11,1.589379680e+08,1.524645626e+12
410000,950.4245605,3.139798041e+12,6.102920397e+10,8.769297694e+13,4.173352403e+12,1.037626409e+11,1.521333280e+08,1.501434610e+12
411000,950.4282227,3.044944118e+12,5.892777165e+10,8.617006404e+13,4.155107705e+12,1.036483133e+11,1.456222720e+08,1.478579847e+12
412000,950.4318237,2.952984003e+12,5.689935872e+10,8.467394481e+13,4.136943747e+12,1.035339121e+11,1.393914720e+08,1.456081601e+12
413000,950.4353027,2.863829090e+12,5.494140518e+10,8.320445139e+13,4.118851617e+12,1.034198467e+11,1.334288080e+08,1.433928466e+12
414000,950.4387207,2.777392611e+12,5.305113395e+10,8.176078686e+13,4.100854120e+12,1.033059205e+11,1.277234240e+08,1.412120576e+12
415000,950.4420166,2.693590680e+12,5.122687386e+10,8.034279181e+13,4.082943656e+12,1.031923220e+11,1.222634080e+08,1.390649803e+12
416000,950.4451904,2.612332593e+12,4.946545050e+10,7.894940921e+13,4.065112621e+12,1.030788628e+11,1.170381520e+08,1.369516278e+12
417000,950.4483032,2.533555438e+12,4.776532378e+10,7.758108366e+13,4.047374385e+12,1.029655511e+11,1.120379360e+08,1.348706370e+12
418000,950.451355,2.457181618e+12,4.612407296e+10,7.623648971e+13,4.029714268e+12,1.028523540e+11,1.072525680e+08,1.328220209e+12
419000,950.4542847,2.383124103e+12,4.453965005e+10,7.491579510e+13,4.012131222e+12,1.027392963e+11,1.026729760e+08,1.308050719e+12
420000,950.4571533,2.311325483e+12,4.301014630e+10,7.361825321e+13,3.994633110e+12,1.026265661e+11,9.829044000e+07,1.288192393e+12
421000,950.4599609,2.241707114e+12,4.153364480e+10,7.234375495e+13,3.977219146e+12,1.025139753e+11,9.409606400e+07,1.268645364e+12
422000,950.4626465,2.174202544e+12,4.010806886e+10,7.109133560e+13,3.959881728e+12,1.024015073e+11,9.008152800e+07,1.249397309e+12
423000,950.465271,2.108759081e+12,3.873208320e+10,6.986141038e+13,3.942627410e+12,1.022891704e+11,8.623993600e+07,1.230446133e+12
