altitude,temp,N2,O2,O,He,H,Ar,N
76000,199.1207733,4.977576748e+20,1.334774043e+20,3.113054372e+14,3.314811467e+15,7.675796521e+12,5.948766375e+18,0.000000000e+00
77000,196.3860779,4.263628840e+20,1.143323560e+20,4.350250572e+14,2.842252322e+15,2.649244251e+13,5.095518414e+18,0.000000000e+00
78000,193.582489,3.645446811e+20,9.775535341e+19,6.621684627e+14,2.436847943e+15,6.181835348e+13,4.356720817e+18,0.000000000e+00
79000,191.0655212,3.105612990e+20,8.327931526e+19,1.105122868e+15,2.085394527e+15,1.087078369e+14,3.711558455e+18,0.000000000e+00
80000,189.1550293,2.632448100e+20,7.059077956e+19,2.035658269e+15,1.778903916e+15,1.557241560e+14,3.146073028e+18,0.000000000e+00
81000,188.1513824,2.217916208e+20,5.947461145e+19,4.165808503e+15,1.511047609e+15,1.921606956e+14,2.650650405e+18,0.000000000e+00
82000,188.2597961,1.856995095e+20,4.979593604e+19,9.411675652e+15,1.277804579e+15,2.127252003e+14,2.219310207e+18,0.000000000e+00
83000,189.2807465,1.548255748e+20,4.151620007e+19,2.207740965e+16,1.077877072e+15,2.179727947e+14,1.850312456e+18,0.000000000e+00
84000,190.9176025,1.288399721e+20,3.454741621e+19,4.983236664e+16,9.090349285e+14,2.116026368e+14,1.539753885e+18,0.000000000e+00
85000,192.8695068,1.072323872e+20,2.875142862e+19,1.003214338e+17,7.679981346e+14,1.979502947e+14,1.281494409e+18,0.000000000e+00
86000,194.8161469,8.942305199e+19,2.396920835e+19,1.669870228e+17,6.511365036e+14,1.810098532e+14,1.068307007e+18,0.000000000e+00
87000,196.4505615,7.482183664e+19,2.004329433e+19,2.331310138e+17,5.555035539e+14,1.637334647e+14,8.928045413e+17,0.000000000e+00
88000,197.6981964,6.281968206e+19,1.681083240e+19,3.106757378e+17,4.779804679e+14,1.472921453e+14,7.479647063e+17,0.000000000e+00
89000,198.5853882,5.289790903e+19,1.413440779e+19,3.978384569e+17,4.146090308e+14,1.321967278e+14,6.278398312e+17,0.000000000e+00
90000,199.1443634,4.465222274e+19,1.190695886e+19,4.912146194e+17,3.623812218e+14,1.186234819e+14,5.277695327e+17,0.000000000e+00
91000,199.4116211,3.776689181e+19,1.004463466e+19,5.864206097e+17,3.190113132e+14,1.065605629e+14,4.440764256e+17,0.000000000e+00
92000,199.4268188,3.199310336e+19,8.481080192e+18,6.782802020e+17,2.827405157e+14,9.590145234e+13,3.738371833e+17,5.081124045e+10
93000,199.2317505,2.713827354e+19,7.163875158e+18,7.609328275e+17,2.522091367e+14,8.650188286e+13,3.147274725e+17,6.109374874e+10
94000,198.8693848,2.304427498e+19,6.050915403e+18,8.279034623e+17,2.263585841e+14,7.821211782e+13,2.648696883e+17,7.260744090e+10
95000,198.3917236,1.958104205e+19,5.107201274e+18,8.725124357e+17,2.043399478e+14,7.082159479e+13,2.226493695e+17,8.541336371e+10
96000,197.8744812,1.664202658e+19,4.304032494e+18,8.896748501e+17,1.854636168e+14,6.413393225e+13,1.866036159e+17,9.973741978e+10
97000,197.395813,1.414174373e+19,3.619866607e+18,8.752700796e+17,1.691830735e+14,5.806960201e+13,1.558470974e+17,1.157505761e+11
98000,197.0322876,1.200978299e+19,3.037081464e+18,8.292653448e+17,1.550582851e+14,5.256131484e+13,1.296576066e+17,1.336308204e+11
99000,196.8594666,1.018852884e+19,2.541170933e+18,7.577671961e+17,1.427412751e+14,4.755435186e+13,1.074239439e+17,1.535944458e+11
100000,196.9531403,8.632598392e+18,2.119928100e+18,6.719857728e+17,1.319447759e+14,4.300232406e+13,8.861813753e+16,1.758936596e+11
101000,197.3909912,7.304090928e+18,1.763000787e+18,5.842520979e+17,1.224322287e+14,3.886438312e+13,7.278133039e+16,2.008135434e+11
102000,198.255127,6.170940291e+18,1.461517173e+18,5.037796321e+17,1.140070715e+14,3.510547513e+13,5.950942618e+16,2.286753219e+11
103000,199.6352081,5.205727962e+18,1.207738619e+18,4.349226133e+17,1.065034952e+14,3.169308377e+13,4.844444367e+16,2.598208963e+11
104000,201.6326447,4.384802619e+18,9.949422308e+17,3.780449112e+17,9.977603293e+13,2.859636621e+13,3.927495478e+16,2.945478492e+11
105000,204.3523407,3.688020935e+18,8.174334315e+17,3.311657898e+17,9.370542381e+13,2.578767361e+13,3.174918423e+16,3.327287296e+11
106000,207.8217163,3.099160990e+18,6.702508121e+17,2.923462605e+17,8.822370337e+13,2.325072577e+13,2.561414557e+16,3.745694024e+11
107000,212.0382385,2.603675420e+18,5.489001877e+17,2.598273279e+17,8.327418138e+13,2.097041900e+13,2.064071303e+16,4.204239258e+11
108000,217.0069885,2.188161043e+18,4.492965288e+17,2.321616912e+17,7.862855349e+13,1.890620906e+13,1.662657969e+16,4.706495037e+11
109000,222.7391357,1.840575181e+18,3.678307918e+17,2.082699736e+17,7.420400737e+13,1.701529938e+13,1.339751912e+16,5.255943946e+11
110000,229.250061,1.550310571e+18,3.013737664e+17,1.873827058e+17,7.000375165e+13,1.529326181e+13,1.080627408e+16,5.856154747e+11
111000,236.5571899,1.308148357e+18,2.472552027e+17,1.689467133e+17,6.602670421e+13,1.373285804e+13,8.730041794e+15,6.510480589e+11
112000,244.6772919,1.106218717e+18,2.032311695e+17,1.525710166e+17,6.227079725e+13,1.232488366e+13,7.067797645e+15,7.222258565e+11
113000,253.6233978,9.378344902e+17,1.674365513e+17,1.379670541e+17,5.873229365e+13,1.105905844e+13,5.737149668e+15,7.994794312e+11
114000,263.4009094,7.973609534e+17,1.383292401e+17,1.249150951e+17,5.540735982e+13,9.924642865e+12,4.671569356e+15,8.831655608e+11
115000,274.002533,6.800880740e+17,1.146473745e+17,1.132415544e+17,5.229205730e+13,8.910854423e+12,3.817360759e+15,9.736499364e+11
116000,285.4290771,5.820470273e+17,9.535316164e+16,1.027957043e+17,4.937931450e+13,8.006576112e+12,3.131460119e+15,1.071293858e+12
117000,297.6949158,4.999067742e+17,7.960011496e+16,9.344069861e+16,4.665779841e+13,7.200650035e+12,2.579331335e+15,1.176378016e+12
118000,310.8025513,4.309327605e+17,6.670850003e+16,8.506170704e+16,4.409996922e+13,6.482925978e+12,2.133643921e+15,1.289214755e+12
119000,324.7347717,3.728924623e+17,5.613364631e+16,7.755858815e+16,4.167666814e+13,5.844342669e+12,1.772904518e+15,1.410188706e+12
120000,339.4481812,3.239520315e+17,4.743830463e+16,7.084582914e+16,3.939163229e+13,5.276787278e+12,1.480061702e+15,1.539803972e+12
121000,354.864624,2.826086419e+17,4.027309229e+16,6.484901112e+16,3.724937894e+13,4.771880632e+12,1.241666724e+15,1.678734524e+12
122000,370.8618164,2.476239858e+17,3.435819218e+16,5.950181549e+16,3.525405206e+13,4.321362575e+12,1.047034040e+15,1.827886596e+12
123000,387.2625122,2.179780599e+17,2.946413493e+16,5.474693021e+16,3.341012068e+13,3.920728949e+12,8.878477877e+14,1.988491346e+12
124000,403.8247681,1.928336034e+17,2.540644095e+16,5.052937541e+16,3.172195107e+13,3.565881393e+12,7.574862692e+14,2.161918214e+12
125000,420.2332764,1.714993498e+17,2.203615005e+16,4.678966578e+16,3.019405840e+13,3.253083308e+12,6.504236062e+14,2.349432308e+12
126000,436.1933594,1.533698462e+17,1.922822284e+16,4.348425465e+16,2.882455313e+13,2.978195177e+12,5.621445464e+14,2.553116361e+12
127000,451.6666565,1.378563642e+17,1.687170313e+16,4.054909548e+16,2.759348716e+13,2.735693627e+12,4.887630840e+14,2.773808579e+12
128000,466.6680908,1.244833650e+17,1.487899185e+16,3.792716397e+16,2.648115564e+13,2.520712479e+12,4.272717688e+14,3.012063920e+12
129000,481.2123718,1.128781143e+17,1.318214047e+16,3.557300865e+16,2.547155521e+13,2.329244074e+12,3.753606130e+14,3.268450451e+12
130000,495.313324,1.027456508e+17,1.172823284e+16,3.344922248e+16,2.455107115e+13,2.158017380e+12,3.312404272e+14,3.543497966e+12
131000,508.9847412,9.384924449e+16,1.047522767e+16,3.152510720e+16,2.370872908e+13,2.004285653e+12,2.935125285e+14,3.837775577e+12
132000,522.2398682,8.599799273e+16,9.389631733e+15,2.977510989e+16,2.293502260e+13,1.865767977e+12,2.610659632e+14,4.151779000e+12
133000,535.0914307,7.903642627e+16,8.444439890e+15,2.817772565e+16,2.222206432e+13,1.740534448e+12,2.330159680e+14,4.486012600e+12
134000,547.5517578,7.283665816e+16,7.617766060e+15,2.671516473e+16,2.156299446e+13,1.626968162e+12,2.086516587e+14,4.840898429e+12
135000,559.6329956,6.729276161e+16,6.891717945e+15,2.537167319e+16,2.095204794e+13,1.523673596e+12,1.873925940e+14,5.216864829e+12
136000,571.3466797,6.231633333e+16,6.251511194e+15,2.413446062e+16,2.038419581e+13,1.429469266e+12,1.687661765e+14,5.614235812e+12
137000,582.7041626,5.783406251e+16,5.684928772e+15,2.299196496e+16,1.985507806e+13,1.343339102e+12,1.523844330e+14,6.033293443e+12
138000,593.7164307,5.378322975e+16,5.181917771e+15,2.193449032e+16,1.936080660e+13,1.264400990e+12,1.379239073e+14,6.474263167e+12
139000,604.394043,5.011129470e+16,4.734007443e+15,2.095347684e+16,1.889820842e+13,1.191892877e+12,1.251170278e+14,6.937262424e+12
140000,614.7471924,4.677315163e+16,4.333933387e+15,2.004148563e+16,1.846427412e+13,1.125158355e+12,1.137382166e+14,7.422325293e+12
141000,624.7860107,4.372990960e+16,3.975566147e+15,1.919196043e+16,1.805642839e+13,1.063612842e+12,1.035992501e+14,7.929399345e+12
142000,634.5200195,4.094892687e+16,3.653718210e+15,1.839924905e+16,1.767242308e+13,1.006748500e+12,9.454698575e+13,8.458332013e+12
143000,643.9584961,3.840099765e+16,3.363913412e+15,1.765806333e+16,1.731024598e+13,9.541246648e+11,8.644712202e+13,9.008822878e+12
144000,653.1105957,3.606168358e+16,3.102336482e+15,1.696363154e+16,1.696799392e+13,9.053430743e+11,7.918097688e+13,9.579898339e+12
145000,661.9849854,3.390900947e+16,2.865702843e+15,1.631034124e+16,1.664418316e+13,8.600569774e+11,7.264669585e+13,1.017003167e+13
146000,670.5904541,3.192430079e+16,2.651183185e+15,1.569461366e+16,1.633718842e+13,8.179537019e+11,6.675703320e+13,1.077837772e+13
147000,678.9348145,3.009085441e+16,2.456298776e+15,1.511371182e+16,1.604589086e+13,7.787590451e+11,6.143689831e+13,1.140389000e+13
148000,687.0262451,2.839378613e+16,2.278911526e+15,1.456475701e+16,1.576899235e+13,7.422267228e+11,5.662127948e+13,1.204544969e+13
149000,694.8726807,2.682011655e+16,2.117157555e+15,1.404547721e+16,1.550549044e+13,7.081339126e+11,5.225378847e+13,1.270180164e+13
150000,702.4813843,2.535881621e+16,1.969401016e+15,1.355360789e+16,1.525437222e+13,6.762828923e+11,4.828542324e+13,1.337156593e+13
151000,709.8596802,2.399944832e+16,1.834192627e+15,1.308723994e+16,1.501475373e+13,6.464963215e+11,4.467290695e+13,1.405318857e+13
152000,717.0146484,2.273314164e+16,1.710268594e+15,1.264448787e+16,1.478588944e+13,6.186101637e+11,4.137924585e+13,1.474509773e+13
153000,723.953125,2.155177008e+16,1.596515714e+15,1.222377650e+16,1.456704009e+13,5.924791255e+11,3.837105747e+13,1.544550665e+13
154000,730.6816406,2.044835218e+16,1.491940776e+15,1.182352957e+16,1.435744862e+13,5.679714140e+11,3.561964438e+13,1.615263171e+13
155000,737.206604,1.941613195e+16,1.395666400e+15,1.144243497e+16,1.415660123e+13,5.449659843e+11,3.309916756e+13,1.686454875e+13
156000,743.5343018,1.844953238e+16,1.306915330e+15,1.107920529e+16,1.396391910e+13,5.233535222e+11,3.078709733e+13,1.757932526e+13
157000,749.6708374,1.754328140e+16,1.224984131e+15,1.073273780e+16,1.377889681e+13,5.030332334e+11,2.866329053e+13,1.829487247e+13
158000,755.6219482,1.669255253e+16,1.149262381e+15,1.040194049e+16,1.360101219e+13,4.839150715e+11,2.670981022e+13,1.900924004e+13
159000,761.3931274,1.589321187e+16,1.079189185e+15,1.008584701e+16,1.342986781e+13,4.659138068e+11,2.491095292e+13,1.972027104e+13
160000,766.9902344,1.514124470e+16,1.014264714e+15,9.783522110e+15,1.326502851e+13,4.489528607e+11,2.325226927e+13,2.042593123e+13
161000,772.4182129,1.443329773e+16,9.540441725e+14,9.494217408e+15,1.310617659e+13,4.329616179e+11,2.172120361e+13,2.112416960e+13
162000,777.682373,1.376602087e+16,8.981255773e+14,9.217058873e+15,1.295294189e+13,4.178756239e+11,2.030636840e+13,2.181289529e+13
163000,782.7877808,1.313656442e+16,8.461400985e+14,8.951412998e+15,1.280495111e+13,4.036349133e+11,1.899754422e+13,2.249017891e+13
164000,787.7391357,1.254227087e+16,7.977703110e+14,8.696586683e+15,1.266197778e+13,3.901829284e+11,1.778554975e+13,2.315405545e+13
165000,792.5412598,1.198069960e+16,7.527100643e+14,8.452036614e+15,1.252366955e+13,3.774710088e+11,1.666207606e+13,2.380270037e+13
166000,797.1986084,1.144960972e+16,7.106942783e+14,8.217064322e+15,1.238988279e+13,3.654501990e+11,1.561982717e+13,2.443427866e+13
167000,801.7155762,1.094694070e+16,6.714843139e+14,7.991272522e+15,1.226027565e+13,3.540765901e+11,1.465178705e+13,2.504722376e+13
168000,806.0964355,1.047087472e+16,6.348553564e+14,7.774103944e+15,1.213466778e+13,3.433110897e+11,1.375203335e+13,2.563987682e+13
169000,810.345459,1.001961646e+16,6.006056765e+14,7.565099024e+15,1.201283898e+13,3.331153265e+11,1.291503691e+13,2.621082226e+13
170000,814.4664307,9.591625118e+15,5.685557582e+14,7.363886785e+15,1.189461098e+13,3.234541732e+11,1.213576144e+13,2.675872000e+13
171000,818.4634399,9.185399595e+15,5.385374264e+14,7.170007130e+15,1.177976780e+13,3.142954189e+11,1.140963620e+13,2.728239772e+13
172000,822.3401489,8.799619727e+15,5.103990153e+14,6.983112165e+15,1.166819616e+13,3.056094085e+11,1.073250776e+13,2.778080687e+13
173000,826.1003418,8.432995413e+15,4.839981533e+14,6.802874399e+15,1.155965596e+13,2.973667820e+11,1.010062328e+13,2.825308760e+13
174000,829.7473755,8.084364328e+15,4.592136083e+14,6.628935740e+15,1.145409896e+13,2.895420457e+11,9.510517211e+12,2.869836330e+13
175000,833.284729,7.752706416e+15,4.359269332e+14,6.461012182e+15,1.135128399e+13,2.821110497e+11,8.959059558e+12,2.911599224e+13
176000,836.7158203,7.436952232e+15,4.140280022e+14,6.298807910e+15,1.125113135e+13,2.750496113e+11,8.443359396e+12,2.950557178e+13
177000,840.0438232,7.136223991e+15,3.934220913e+14,6.142047510e+15,1.115354563e+13,2.683379057e+11,7.960777458e+12,2.986657763e+13
178000,843.2718506,6.849647130e+15,3.740202812e+14,5.990495830e+15,1.105835380e+13,2.619555185e+11,7.508962836e+12,3.019888394e+13
179000,846.4029541,6.576456071e+15,3.557365719e+14,5.843905912e+15,1.096545416e+13,2.558838866e+11,7.085597655e+12,3.050244460e+13
180000,849.4400635,6.315813833e+15,3.384984186e+14,5.702047437e+15,1.087476911e+13,2.501046927e+11,6.688732086e+12,3.077706246e+13
181000,852.3861084,6.067105699e+15,3.222312636e+14,5.564701363e+15,1.078616549e+13,2.446018806e+11,6.316464013e+12,3.102305419e+13
182000,855.2436523,5.829665411e+15,3.068760173e+14,5.431725417e+15,1.069960030e+13,2.393614254e+11,5.967094743e+12,3.124045755e+13
183000,858.015564,5.602865368e+15,2.923674500e+14,5.302859218e+15,1.061496763e+13,2.343677788e+11,5.639018906e+12,3.142976956e+13
184000,860.7043457,5.386143466e+15,2.786543576e+14,5.177979286e+15,1.053215320e+13,2.296075715e+11,5.330802049e+12,3.159141804e+13
185000,863.312561,5.178989677e+15,2.656827846e+14,5.056890199e+15,1.045112029e+13,2.250685153e+11,5.041066344e+12,3.172574901e+13
186000,865.8425903,4.980868204e+15,2.534069124e+14,4.939424991e+15,1.037178293e+13,2.207383388e+11,4.768588104e+12,3.183350907e+13
187000,868.296875,4.791351699e+15,2.417840934e+14,4.825481656e+15,1.029405200e+13,2.166059991e+11,4.512217039e+12,3.191515539e+13
188000,870.6776123,4.609981672e+15,2.307711597e+14,4.714872290e+15,1.021790755e+13,2.126610760e+11,4.270895661e+12,3.197160024e+13
189000,872.9871216,4.436346882e+15,2.203324430e+14,4.607472338e+15,1.014326886e+13,2.088938537e+11,4.043642503e+12,3.200345598e+13
190000,875.2275391,4.270041722e+15,2.104329125e+14,4.503180868e+15,1.007003946e+13,2.052951572e+11,3.829525905e+12,3.201158873e+13
191000,877.4008789,4.110751048e+15,2.010393325e+14,4.401850510e+15,9.998170063e+12,2.018556805e+11,3.627726668e+12,3.199680171e+13
192000,879.5092163,3.958096905e+15,1.921222254e+14,4.303390532e+15,9.927663813e+12,1.985680671e+11,3.437445513e+12,3.196006171e+13
193000,881.5545044,3.811769785e+15,1.836526674e+14,4.207666985e+15,9.858434728e+12,1.954236334e+11,3.257956303e+12,3.190215515e+13
