altitude,temp,N2,O2,O,He,H,Ar,N
26000,211.5701599,5.260013772e+23,1.410511551e+23,0.000000000e+00,3.502873072e+18,0.000000000e+00,6.286310696e+21,0.000000000e+00
27000,212.4597015,4.464388046e+23,1.197158652e+23,0.000000000e+00,2.973031338e+18,0.000000000e+00,5.335448256e+21,0.000000000e+00
28000,213.5231628,3.789035812e+23,1.016058013e+23,0.000000000e+00,2.523284628e+18,0.000000000e+00,4.528326078e+21,0.000000000e+00
29000,214.8246918,3.215332704e+23,8.622152295e+22,0.000000000e+00,2.141230725e+18,0.000000000e+00,3.842685967e+21,0.000000000e+00
30000,216.4325562,2.727766343e+23,7.314706883e+22,0.000000000e+00,1.816538894e+18,0.000000000e+00,3.259988856e+21,0.000000000e+00
31000,218.4066925,2.313480213e+23,6.203768385e+22,0.000000000e+00,1.540647650e+18,0.000000000e+00,2.764870149e+21,0.000000000e+00
32000,220.723465,1.962302125e+23,5.262058046e+22,0.000000000e+00,1.306782764e+18,0.000000000e+00,2.345172663e+21,0.000000000e+00
33000,223.3242798,1.665428620e+23,4.465969801e+22,0.000000000e+00,1.109081708e+18,0.000000000e+00,1.990375285e+21,0.000000000e+00
34000,226.1461792,1.414946786e+23,3.794284487e+22,0.000000000e+00,9.422749367e+17,0.000000000e+00,1.691021299e+21,0.000000000e+00
35000,229.1203003,1.203886130e+23,3.228309691e+22,0.000000000e+00,8.017204483e+17,0.000000000e+00,1.438779891e+21,0.000000000e+00
36000,232.1776123,1.026158236e+23,2.751719188e+22,0.000000000e+00,6.833636565e+17,0.000000000e+00,1.226374933e+21,0.000000000e+00
37000,235.2942657,8.763345548e+22,2.349955993e+22,0.000000000e+00,5.835895047e+17,0.000000000e+00,1.047318778e+21,0.000000000e+00
38000,238.4676971,7.498060584e+22,2.010660426e+22,0.000000000e+00,4.993286372e+17,0.000000000e+00,8.961028914e+20,0.000000000e+00
39000,241.6952057,6.427636467e+22,1.723618212e+22,0.000000000e+00,4.280444122e+17,0.000000000e+00,7.681751885e+20,0.000000000e+00
40000,244.9736023,5.520503866e+22,1.480363935e+22,0.000000000e+00,3.676344946e+17,0.000000000e+00,6.597625680e+20,0.000000000e+00
41000,248.2903595,4.750483356e+22,1.273877269e+22,0.000000000e+00,3.163554713e+17,0.000000000e+00,5.677364354e+20,0.000000000e+00
42000,251.5493927,4.097141204e+22,1.098678800e+22,0.000000000e+00,2.728465592e+17,0.000000000e+00,4.896546787e+20,0.000000000e+00
43000,254.6012878,3.543238307e+22,9.501455803e+21,0.000000000e+00,2.359597480e+17,0.000000000e+00,4.234570067e+20,0.000000000e+00
44000,257.2832031,3.073795467e+22,8.242609635e+21,0.000000000e+00,2.046974885e+17,0.000000000e+00,3.673532736e+20,0.000000000e+00
45000,259.4227295,2.675821600e+22,7.175413587e+21,0.000000000e+00,1.781946712e+17,0.000000000e+00,3.197908987e+20,0.000000000e+00
46000,260.8566895,2.338036766e+22,6.269618104e+21,0.000000000e+00,1.557000893e+17,0.000000000e+00,2.794218103e+20,0.000000000e+00
47000,261.5752258,2.049714967e+22,5.496462075e+21,0.000000000e+00,1.364994809e+17,0.000000000e+00,2.449640834e+20,0.000000000e+00
48000,261.6740723,1.801643076e+22,4.831239315e+21,0.000000000e+00,1.199792929e+17,0.000000000e+00,2.153167112e+20,0.000000000e+00
49000,261.2606201,1.586630308e+22,4.254666536e+21,0.000000000e+00,1.056606537e+17,0.000000000e+00,1.896202448e+20,0.000000000e+00
50000,260.4473572,1.399053695e+22,3.751665967e+21,0.000000000e+00,9.316911064e+16,0.000000000e+00,1.672027332e+20,0.000000000e+00
51000,259.3457031,1.234500496e+22,3.310404402e+21,4.721199850e+15,8.221078506e+16,0.000000000e+00,1.475367539e+20,0.000000000e+00
52000,258.025238,1.089621610e+22,2.921900817e+21,5.239445637e+15,7.256266501e+16,0.000000000e+00,1.302220846e+20,0.000000000e+00
53000,256.5234985,9.618040487e+21,2.579148738e+21,5.677306278e+15,6.405073991e+16,0.000000000e+00,1.149464552e+20,0.000000000e+00
54000,254.8766022,8.488409347e+21,2.276229731e+21,6.049135019e+15,5.652803168e+16,0.000000000e+00,1.014460797e+20,0.000000000e+00
55000,253.1194458,7.488794878e+21,2.008175762e+21,6.382558699e+15,4.987116308e+16,0.000000000e+00,8.949956041e+19,0.000000000e+00
56000,251.2843933,6.603244202e+21,1.770708694e+21,6.714556450e+15,4.397388952e+16,0.000000000e+00,7.891622443e+19,0.000000000e+00
57000,249.3742828,5.818945704e+21,1.560393266e+21,7.063177334e+15,3.875090434e+16,0.000000000e+00,6.954297576e+19,0.000000000e+00
58000,247.3661652,5.124947194e+21,1.374292426e+21,7.422080371e+15,3.412926398e+16,0.000000000e+00,6.124890655e+19,0.000000000e+00
59000,245.237915,4.511291213e+21,1.209736103e+21,7.782339543e+15,3.004266058e+16,0.000000000e+00,5.391502766e+19,0.000000000e+00
60000,242.9694672,3.969008841e+21,1.064319023e+21,8.133420907e+15,2.643136618e+16,0.000000000e+00,4.743413669e+19,0.000000000e+00
61000,240.5439148,3.489994162e+21,9.358677058e+20,8.463357611e+15,2.324139733e+16,0.000000000e+00,4.170937107e+19,0.000000000e+00
62000,237.9677277,3.066731514e+21,8.223667214e+20,8.766256958e+15,2.042270693e+16,0.000000000e+00,3.665090510e+19,0.000000000e+00
63000,235.2733307,2.692376832e+21,7.219807116e+20,9.045182872e+15,1.792971464e+16,0.000000000e+00,3.217694390e+19,0.000000000e+00
64000,232.4926758,2.361096829e+21,6.331455905e+20,9.304829751e+15,1.572357677e+16,0.000000000e+00,2.821777406e+19,0.000000000e+00
65000,229.6554871,2.067863516e+21,5.545128817e+20,9.550957147e+15,1.377080761e+16,0.000000000e+00,2.471330504e+19,0.000000000e+00
66000,226.7893372,1.808376239e+21,4.849294527e+20,9.789917316e+15,1.204276832e+16,0.000000000e+00,2.161213909e+19,0.000000000e+00
67000,223.9250641,1.578798774e+21,4.233665477e+20,1.001932655e+16,1.051391136e+16,0.000000000e+00,1.886842877e+19,0.000000000e+00
68000,221.0994415,1.375808309e+21,3.689331926e+20,1.022107190e+16,9.162109061e+15,0.000000000e+00,1.644246412e+19,0.000000000e+00
69000,218.3462372,1.196472580e+21,3.208429817e+20,1.037450854e+16,7.967834349e+15,0.000000000e+00,1.429919930e+19,0.000000000e+00
70000,215.6959534,1.038273017e+21,2.784205862e+20,1.045834952e+16,6.914313768e+15,0.000000000e+00,1.240853518e+19,0.000000000e+00
71000,213.1758881,8.989408629e+20,2.410576506e+20,1.045236663e+16,5.986440844e+15,0.000000000e+00,1.074336000e+19,0.000000000e+00
72000,210.8268738,7.764316940e+20,2.082058968e+20,1.038448574e+16,5.170598385e+15,0.000000000e+00,9.279236024e+18,0.000000000e+00
73000,208.7191772,6.688330991e+20,1.793525478e+20,1.038147605e+16,4.454052079e+15,0.000000000e+00,7.993311545e+18,0.000000000e+00
74000,206.9223022,5.745054864e+20,1.540579046e+20,1.058340608e+16,3.825883316e+15,0.000000000e+00,6.865989420e+18,0.000000000e+00
75000,205.5023651,4.920197722e+20,1.319387301e+20,1.115002608e+16,3.276574447e+15,0.000000000e+00,5.880192034e+18,0.000000000e+00
76000,204.5246277,4.201092489e+20,1.126554072e+20,1.230209308e+16,2.797712706e+15,9.084289522e+13,5.020780210e+18,0.000000000e+00
77000,204.0145111,3.577009337e+20,9.592015416e+19,1.433161545e+16,2.384460079e+15,1.182375053e+14,4.274930346e+18,0.000000000e+00
78000,203.8791809,3.039441038e+20,8.150485303e+19,1.750842774e+16,2.031453227e+15,1.366054278e+14,3.632475531e+18,0.000000000e+00
79000,204.0083771,2.579460788e+20,6.917015336e+19,2.221562170e+16,1.731400370e+15,1.449974752e+14,3.082746930e+18,0.000000000e+00
80000,204.294342,2.187897605e+20,5.866987009e+19,2.899785395e+16,1.477282321e+15,1.449393085e+14,2.614784886e+18,0.000000000e+00
81000,204.6293793,1.855905963e+20,4.976730036e+19,3.856627229e+16,1.262624822e+15,1.389060958e+14,2.218008935e+18,0.000000000e+00
82000,204.9065247,1.575214366e+20,4.224005255e+19,5.180501076e+16,1.081572489e+15,1.292912076e+14,1.882544639e+18,0.000000000e+00
83000,205.0246735,1.338300309e+20,3.588655320e+19,6.990272734e+16,9.289475377e+14,1.179672830e+14,1.599389471e+18,0.000000000e+00
84000,204.8849335,1.138502069e+20,3.052802611e+19,9.432095215e+16,8.002706531e+14,1.062172927e+14,1.360586541e+18,0.000000000e+00
85000,204.3904724,9.700246942e+19,2.600875624e+19,1.266924557e+17,6.916983761e+14,9.482885136e+13,1.159205214e+18,0.000000000e+00
86000,203.4497681,8.278733219e+19,2.219106055e+19,1.686392624e+17,5.999782758e+14,8.437157908e+13,9.889871384e+17,0.000000000e+00
87000,202.0015411,7.076982843e+19,1.895921765e+19,2.195641398e+17,5.229704852e+14,7.519356951e+13,8.444221126e+17,0.000000000e+00
88000,200.1317749,6.054759406e+19,1.620664526e+19,2.753349774e+17,4.588423621e+14,6.718777144e+13,7.209532790e+17,0.000000000e+00
89000,197.9798279,5.179621597e+19,1.384732091e+19,3.333791411e+17,4.049516961e+14,6.020306829e+13,6.148976172e+17,0.000000000e+00
90000,195.6775818,4.426703742e+19,1.181528158e+19,3.907604883e+17,3.592866979e+14,5.409434134e+13,5.234223730e+17,0.000000000e+00
91000,193.3470459,3.776895449e+19,1.005979362e+19,4.444292314e+17,3.203103730e+14,4.873108482e+13,4.443361852e+17,0.000000000e+00
92000,191.0992279,3.215139125e+19,8.541006874e+18,4.915378071e+17,2.868402297e+14,4.400194834e+13,3.759233004e+17,7.911319142e+10
93000,189.0349426,2.729424586e+19,7.227181189e+18,5.297082809e+17,2.579462902e+14,3.981233776e+13,3.167936610e+17,9.532308685e+10
94000,187.2465668,2.309936711e+19,6.092233951e+18,5.572211199e+17,2.328971685e+14,3.608451586e+13,2.658059224e+17,1.131162337e+11
95000,185.8048096,1.948572539e+19,5.113787349e+18,5.733088648e+17,2.111127756e+14,3.272501887e+13,2.219115113e+17,1.324172820e+11
96000,184.7360992,1.638736649e+19,4.273171952e+18,5.789463358e+17,1.921508306e+14,2.965734687e+13,1.840968840e+17,1.534589338e+11
97000,184.0623474,1.374353581e+19,3.555198830e+18,5.749733192e+17,1.756412951e+14,2.686019070e+13,1.517704347e+17,1.763913236e+11
98000,183.8090973,1.149691469e+19,2.945440468e+18,5.624557917e+17,1.612531043e+14,2.431285146e+13,1.243604774e+17,2.013814129e+11
99000,184.007019,9.595478658e+18,2.430516908e+18,5.428264511e+17,1.487001061e+14,2.199676728e+13,1.013066048e+17,2.286563164e+11
100000,184.6934204,7.992281303e+18,1.998091491e+18,5.177373481e+17,1.377303569e+14,1.989403686e+13,8.206936896e+16,2.585047040e+11
101000,185.9139709,6.645586817e+18,1.636873334e+18,4.888978109e+17,1.281206444e+14,1.798746354e+13,6.613991508e+16,2.912632177e+11
102000,187.7252045,5.519049743e+18,1.336698276e+18,4.578661225e+17,1.196744403e+14,1.626060987e+13,5.304596425e+16,3.273186345e+11
103000,190.1977844,4.579167962e+18,1.088457138e+18,4.259239009e+17,1.122201051e+14,1.469776501e+13,4.235776634e+16,3.670871245e+11
104000,193.4205322,3.796718104e+18,8.840975087e+17,3.939128225e+17,1.055998995e+14,1.328318146e+13,3.369520385e+16,4.109172408e+11
105000,197.4934082,3.146657418e+18,7.167655828e+17,3.620409697e+17,9.967963105e+13,1.200263528e+13,2.674414932e+16,4.585447752e+11
106000,202.450943,2.608519594e+18,5.805072300e+17,3.309774641e+17,9.437794691e+13,1.084706993e+13,2.120256347e+16,5.102044447e+11
107000,208.3010864,2.164167088e+18,4.700970898e+17,3.012989652e+17,8.962538943e+13,9.808367321e+12,1.680676537e+16,5.663495291e+11
108000,215.0570831,1.798019270e+18,3.809484465e+17,2.733754243e+17,8.516779219e+13,8.867010314e+12,1.333255667e+16,6.274328822e+11
109000,222.7341156,1.496845306e+18,3.091543917e+17,2.474279120e+17,8.091324960e+13,8.002909766e+12,1.059358301e+16,6.939281981e+11
110000,231.3443298,1.249346338e+18,2.514263719e+17,2.235625826e+17,7.686714714e+13,7.214619165e+12,8.437415471e+15,7.663327642e+11
111000,240.890686,1.046000321e+18,2.050477517e+17,2.017978702e+17,7.303302480e+13,6.499552723e+12,6.740866882e+15,8.451762422e+11
112000,251.3586273,8.789009419e+17,1.677904566e+17,1.820972160e+17,6.941612966e+13,5.854311481e+12,5.405685567e+15,9.310481285e+11
113000,262.7063904,7.415039073e+17,1.378489682e+17,1.643823313e+17,6.602333618e+13,5.275040874e+12,4.354003769e+15,1.024648020e+12
114000,274.8518066,6.284506786e+17,1.137672928e+17,1.485514770e+17,6.286460165e+13,4.757716992e+12,3.524492039e+15,1.126850101e+12
115000,287.6601257,5.353465078e+17,9.437792060e+16,1.344869280e+17,5.995218600e+13,4.298213687e+12,2.869055602e+15,1.238762258e+12
116000,301.0317383,4.584658717e+17,7.871932024e+16,1.220293753e+17,5.728238567e+13,3.891219661e+12,2.349288860e+15,1.361405542e+12
117000,314.9431763,3.946727568e+17,6.601331663e+16,1.109871089e+17,5.483303377e+13,3.530519478e+12,1.934915784e+15,1.495483941e+12
118000,329.3640137,3.414910286e+17,5.565338306e+16,1.011912591e+17,5.256560981e+13,3.210585047e+12,1.602807438e+15,1.641740763e+12
119000,344.2485962,2.969553789e+17,4.716635589e+16,9.249527323e+16,5.043861533e+13,2.926641676e+12,1.335248156e+15,1.800996913e+12
120000,359.5342407,2.595046041e+17,4.018226662e+16,8.477069723e+16,4.844957571e+13,2.674509480e+12,1.118607858e+15,1.974194143e+12
121000,375.1383667,2.278858279e+17,3.441178049e+16,7.790747693e+16,4.659611278e+13,2.449990222e+12,9.423383733e+14,2.162426774e+12
122000,390.9567871,2.010915714e+17,2.962589413e+16,7.180757540e+16,4.487722828e+13,2.248956969e+12,7.982249736e+14,2.366960566e+12
123000,406.8610229,1.783055329e+17,2.564065196e+16,6.638736962e+16,4.329208336e+13,2.069127889e+12,6.799745247e+14,2.589295903e+12
124000,422.6976318,1.588673356e+17,2.230869579e+16,6.156806843e+16,4.184055638e+13,1.908490371e+12,5.826454655e+14,2.830839579e+12
125000,438.288147,1.422368786e+17,1.951242297e+16,5.726796864e+16,4.052268089e+13,1.765211767e+12,5.021573757e+14,3.092535837e+12
126000,453.4786987,1.279570057e+17,1.715541794e+16,5.342999875e+16,3.933505113e+13,1.637480006e+12,4.352434294e+14,3.376215491e+12
127000,468.2533569,1.156182003e+17,1.515557164e+16,4.999016374e+16,3.826198459e+13,1.523195314e+12,3.792198089e+14,3.682888843e+12
128000,482.6235962,1.048899733e+17,1.344774984e+16,4.689268057e+16,3.728892704e+13,1.420519277e+12,3.319863758e+14,4.013385318e+12
129000,496.600708,9.550741110e+16,1.198054069e+16,4.409194099e+16,3.640318231e+13,1.327913763e+12,2.919093313e+14,4.368536961e+12
130000,510.1953735,8.725860858e+16,1.071331059e+16,4.154938907e+16,3.559425625e+13,1.244095709e+12,2.577075337e+14,4.749101367e+12
131000,523.418335,7.997027242e+16,9.613190149e+15,3.923348687e+16,3.485343941e+13,1.167973024e+12,2.283601563e+14,5.155885941e+12
132000,536.2797852,7.350066869e+16,8.653688550e+15,3.711682820e+16,3.417298279e+13,1.098630758e+12,2.030522964e+14,5.589565964e+12
133000,548.789917,6.773370873e+16,7.813187609e+15,3.517678503e+16,3.354642717e+13,1.035275993e+12,1.811283674e+14,6.050868101e+12
134000,560.9580078,6.257300058e+16,7.073966829e+15,3.339339435e+16,3.296832415e+13,9.772361318e+11,1.620543170e+14,6.540342329e+12
135000,572.7938843,5.793804367e+16,6.421329905e+15,3.174995733e+16,3.243361331e+13,9.239322952e+11,1.453912029e+14,7.058575852e+12
136000,584.3064575,5.376111926e+16,5.843151609e+15,3.023176370e+16,3.193825971e+13,8.748595937e+11,1.307812592e+14,7.606037381e+12
137000,595.5048828,4.998514722e+16,5.329257698e+15,2.882605955e+16,3.147832073e+13,8.295809679e+11,1.179265228e+14,8.183076094e+12
138000,606.3977051,4.656147846e+16,4.871099041e+15,2.752179180e+16,3.105055624e+13,7.877172265e+11,1.065784978e+14,8.789974581e+12
139000,616.9932861,4.344861931e+16,4.461609343e+15,2.630931824e+16,3.065231756e+13,7.489348567e+11,9.652988491e+13,9.426924732e+12
140000,627.2999268,4.061090865e+16,4.094549090e+15,2.517982774e+16,3.028055333e+13,7.129413714e+11,8.760598305e+13,1.009390610e+13
141000,637.3256836,3.801740553e+16,3.764663657e+15,2.412590075e+16,2.993330481e+13,6.794775757e+11,7.965925337e+13,1.079084843e+13
142000,647.0782471,3.564177537e+16,3.467482522e+15,2.314083711e+16,2.960838885e+13,6.483137659e+11,7.257041823e+13,1.151753257e+13
143000,656.5649414,3.346097995e+16,3.199109880e+15,2.221866898e+16,2.930384254e+13,6.192524820e+11,6.623350017e+13,1.227355377e+13
144000,665.7932739,3.145444640e+16,2.956212031e+15,2.135339628e+16,2.901807622e+13,5.921090437e+11,6.055528497e+13,1.305751008e+13
145000,674.7702637,2.960502704e+16,2.735927990e+15,2.053834248e+16,2.874957156e+13,5.667246572e+11,5.545559012e+13,1.386739768e+13
146000,683.5029297,2.789690566e+16,2.535732585e+15,1.976963783e+16,2.849693185e+13,5.429566833e+11,5.086525994e+13,1.470201174e+13
147000,691.9979248,2.631661324e+16,2.353449878e+15,1.904355857e+16,2.825866602e+13,5.206745088e+11,4.672522184e+13,1.555993566e+13
148000,700.2617188,2.485209382e+16,2.187172904e+15,1.835696081e+16,2.803394989e+13,4.997622333e+11,4.298360069e+13,1.643958501e+13
149000,708.3009033,2.349259708e+16,2.035232128e+15,1.770697549e+16,2.782148113e+13,4.801149010e+11,3.959573132e+13,1.733928314e+13
150000,716.12146,2.222863975e+16,1.896158402e+15,1.709087531e+16,2.762039781e+13,4.616390574e+11,3.652275352e+13,1.825708179e+13
151000,723.7293701,2.105181656e+16,1.768673304e+15,1.650630127e+16,2.742979605e+13,4.442465894e+11,3.373060535e+13,1.919091212e+13
152000,731.1306152,1.995464569e+16,1.651604978e+15,1.595109193e+16,2.724872585e+13,4.278610821e+11,3.118937722e+13,2.013856268e+13
153000,738.3308105,1.893019506e+16,1.543970279e+15,1.542322004e+16,2.707662307e+13,4.124112978e+11,2.887287570e+13,2.109766998e+13
154000,745.3354492,1.797250325e+16,1.444852231e+15,1.492088067e+16,2.691255448e+13,3.978322248e+11,2.675818103e+13,2.206574051e+13
155000,752.1499023,1.707611888e+16,1.353462038e+15,1.444236011e+16,2.675595385e+13,3.840642253e+11,2.482472642e+13,2.304027027e+13
156000,758.7794189,1.623610488e+16,1.269083513e+15,1.398619807e+16,2.660628850e+13,3.710534943e+11,2.305456656e+13,2.401839874e+13
157000,765.229126,1.544793543e+16,1.191076036e+15,1.355088059e+16,2.646287476e+13,3.587497001e+11,2.143176098e+13,2.499755062e+13
158000,771.5038452,1.470756575e+16,1.118879246e+15,1.313522761e+16,2.632526594e+13,3.471074591e+11,1.994212455e+13,2.597487798e+13
159000,777.6083984,1.401148040e+16,1.051976003e+15,1.273789697e+16,2.619293355e+13,3.360842383e+11,1.857296951e+13,2.694753498e+13
160000,783.5474854,1.335631213e+16,9.899094311e+14,1.235788900e+16,2.606549172e+13,3.256414700e+11,1.731309601e+13,2.791276806e+13
161000,789.3256226,1.273908882e+16,9.322672790e+14,1.199413426e+16,2.594248537e+13,3.157422572e+11,1.615238844e+13,2.886777333e+13
162000,794.9472656,1.215705096e+16,8.786739389e+14,1.164560196e+16,2.582346990e+13,3.063538975e+11,1.508184372e+13,2.980971964e+13
163000,800.4165649,1.160775793e+16,8.287937322e+14,1.131155551e+16,2.570813912e+13,2.974443438e+11,1.409345493e+13,3.073605475e+13
164000,805.737915,1.108892373e+16,7.823248033e+14,1.099108760e+16,2.559609248e+13,2.889871524e+11,1.317986107e+13,3.164392443e+13
165000,810.9151001,1.059841592e+16,7.389883820e+14,1.068349170e+16,2.548716431e+13,2.809541755e+11,1.233461654e+13,3.253111829e+13
166000,815.9522095,1.013434578e+16,6.985366351e+14,1.038801621e+16,2.538089323e+13,2.733208699e+11,1.155180318e+13,3.339508200e+13
167000,820.8531494,9.694977064e+15,6.607438086e+14,1.010404478e+16,2.527713663e+13,2.660633313e+11,1.082614035e+13,3.423350240e+13
168000,825.62146,9.278671253e+15,6.254022005e+14,9.830928885e+15,2.517557576e+13,2.591610634e+11,1.015283712e+13,3.504447737e+13
169000,830.2609863,8.883915440e+15,5.923222952e+14,9.568129500e+15,2.507599459e+13,2.525937828e+11,9.527490511e+12,3.582589089e+13
170000,834.7750244,8.509380333e+15,5.613358510e+14,9.315075395e+15,2.497819391e+13,2.463428444e+11,8.946276368e+12,3.657601699e+13
171000,839.1671143,8.153800527e+15,5.322825112e+14,9.071301642e+15,2.488189479e+13,2.403898655e+11,8.405575008e+12,3.729312553e+13
172000,843.4405518,7.815971285e+15,5.050238637e+14,8.836336866e+15,2.478710142e+13,2.347190682e+11,7.902166254e+12,3.797603372e+13
173000,847.5986938,7.494837654e+15,4.794251204e+14,8.609735465e+15,2.469346148e+13,2.293148713e+11,7.433069527e+12,3.862343713e+13
174000,851.6445312,7.189363474e+15,4.553703508e+14,8.391085122e+15,2.460091836e+13,2.241628078e+11,6.995644514e+12,3.923424523e+13
175000,855.5811157,6.898664518e+15,4.327459059e+14,8.180027745e+15,2.450931476e+13,2.192497377e+11,6.587464286e+12,3.980758562e+13
176000,859.4116211,6.621864613e+15,4.114541424e+14,7.976163364e+15,2.441860245e+13,2.145620951e+11,6.206234034e+12,4.034286689e+13
177000,863.1387329,6.358125704e+15,3.914003697e+14,7.779206365e+15,2.432856123e+13,2.100893450e+11,5.849968280e+12,4.083937601e+13
178000,866.7653809,6.106714424e+15,3.724991917e+14,7.588742819e+15,2.423906527e+13,2.058183475e+11,5.516790071e+12,4.129712138e+13
179000,870.2943115,5.866944654e+15,3.546744063e+14,7.404608981e+15,2.414998664e+13,2.017396163e+11,5.205000192e+12,4.171572969e+13
180000,873.7280884,5.638178589e+15,3.378505497e+14,7.226427968e+15,2.406150151e+13,1.978434519e+11,4.913029972e+12,4.209534776e+13
181000,877.069458,5.419813325e+15,3.219644052e+14,7.053950671e+15,2.397321770e+13,1.941200241e+11,4.639458066e+12,4.243609302e+13
182000,880.3208008,5.211229849e+15,3.069534945e+14,6.886972543e+15,2.388531557e+13,1.905608458e+11,4.382960124e+12,4.273826326e+13
183000,883.4846191,5.011964841e+15,2.927603053e+14,6.725167166e+15,2.379750782e+13,1.871569060e+11,4.142317961e+12,4.300246666e+13
184000,886.5632324,4.821506127e+15,2.793315699e+14,6.568379385e+15,2.370989720e+13,1.839011267e+11,3.916435292e+12,4.322896747e+13
185000,889.559082,4.639373744e+15,2.666210672e+14,6.416410020e+15,2.362238724e+13,1.807857910e+11,3.704269046e+12,4.341863809e+13
186000,892.4743652,4.465138195e+15,2.545798412e+14,6.269024996e+15,2.353489825e+13,1.778043617e+11,3.504895689e+12,4.357216639e+13
187000,895.3112183,4.298392532e+15,2.431703109e+14,6.126024060e+15,2.344744072e+13,1.749493350e+11,3.317445165e+12,4.369067645e+13
188000,898.0718384,4.138771952e+15,2.323509024e+14,5.987264404e+15,2.335994334e+13,1.722152714e+11,3.141096964e+12,4.377491905e+13
189000,900.7582397,3.985900913e+15,2.220866352e+14,5.852565640e+15,2.327251098e+13,1.695957975e+11,2.975128093e+12,4.382605181e+13
190000,903.3725586,3.839456486e+15,2.123440052e+14,5.721730736e+15,2.318499054e+13,1.670854574e+11,2.818834694e+12,4.384482132e+13
191000,905.9165649,3.699105277e+15,2.030919746e+14,5.594686677e+15,2.309731280e+13,1.646794998e+11,2.671602827e+12,4.383274592e+13
192000,908.392334,3.564561400e+15,1.943021394e+14,5.471209588e+15,2.300959733e+13,1.623721574e+11,2.532817502e+12,4.379105873e+13
193000,910.8016357,3.435540850e+15,1.859467000e+14,5.351193706e+15,2.292178328e+13,1.601591706e+11,2.401956790e+12,4.372056506e+13
