altitude,temp,N2,O2,O,He,H,Ar,N
32000,228.3245239,2.018015075e+23,5.411456407e+22,0.000000000e+00,1.343884409e+18,0.000000000e+00,2.411755851e+21,0.000000000e+00
33000,231.2630463,1.719717892e+23,4.611550910e+22,0.000000000e+00,1.145235369e+18,0.000000000e+00,2.055257237e+21,0.000000000e+00
34000,234.3162537,1.467886599e+23,3.936246505e+22,0.000000000e+00,9.775298836e+17,0.000000000e+00,1.754290259e+21,0.000000000e+00
35000,237.3340912,1.255741476e+23,3.367363734e+22,0.000000000e+00,8.362532223e+17,0.000000000e+00,1.500752940e+21,0.000000000e+00
36000,240.1708069,1.077186451e+23,2.888555208e+22,0.000000000e+00,7.173455752e+17,0.000000000e+00,1.287359583e+21,0.000000000e+00
37000,242.8139191,9.264097188e+22,2.484236220e+22,0.000000000e+00,6.169367990e+17,0.000000000e+00,1.107164299e+21,0.000000000e+00
38000,245.3177795,7.984963204e+22,2.141226985e+22,0.000000000e+00,5.317536131e+17,0.000000000e+00,9.542933393e+20,0.000000000e+00
39000,247.7428894,6.895111009e+22,1.848974895e+22,0.000000000e+00,4.591755721e+17,0.000000000e+00,8.240436085e+20,0.000000000e+00
40000,250.1553192,5.963056839e+22,1.599037838e+22,0.000000000e+00,3.971060448e+17,0.000000000e+00,7.126526309e+20,0.000000000e+00
41000,252.6139374,5.163529645e+22,1.384638686e+22,0.000000000e+00,3.438620224e+17,0.000000000e+00,6.171001094e+20,0.000000000e+00
42000,255.0687714,4.477706181e+22,1.200730029e+22,0.000000000e+00,2.981900617e+17,0.000000000e+00,5.351364962e+20,0.000000000e+00
43000,257.4059753,3.890105775e+22,1.043160563e+22,0.000000000e+00,2.590591473e+17,0.000000000e+00,4.649115857e+20,0.000000000e+00
44000,259.5031738,3.386997177e+22,9.082483678e+21,0.000000000e+00,2.255549664e+17,0.000000000e+00,4.047844141e+20,0.000000000e+00
45000,261.231842,2.956288221e+22,7.927505717e+21,0.000000000e+00,1.968721612e+17,0.000000000e+00,3.533098537e+20,0.000000000e+00
46000,262.4646606,2.587338928e+22,6.938140877e+21,0.000000000e+00,1.723022166e+17,0.000000000e+00,3.092162356e+20,0.000000000e+00
47000,263.1286621,2.270533212e+22,6.088602673e+21,0.000000000e+00,1.512047360e+17,0.000000000e+00,2.713543680e+20,0.000000000e+00
48000,263.1904602,1.997518697e+22,5.356494140e+21,0.000000000e+00,1.330235038e+17,0.000000000e+00,2.387260350e+20,0.000000000e+00
49000,262.6251221,1.761392379e+22,4.723303795e+21,0.000000000e+00,1.172988210e+17,0.000000000e+00,2.105062862e+20,0.000000000e+00
50000,261.4169006,1.556387286e+22,4.173567684e+21,0.000000000e+00,1.036466404e+17,0.000000000e+00,1.860058598e+20,0.000000000e+00
51000,259.5684814,1.377689181e+22,3.694375395e+21,4.712437043e+15,9.174635119e+16,0.000000000e+00,1.646494209e+20,0.000000000e+00
52000,257.2167358,1.220700003e+22,3.273397479e+21,5.231775899e+15,8.129175654e+16,0.000000000e+00,1.458874425e+20,0.000000000e+00
53000,254.5899963,1.081529768e+22,2.900202192e+21,5.660482355e+15,7.202380124e+16,0.000000000e+00,1.292550245e+20,0.000000000e+00
54000,251.9045715,9.572653210e+21,2.566977760e+21,6.009162295e+15,6.374848159e+16,0.000000000e+00,1.144040177e+20,0.000000000e+00
55000,249.3597412,8.457509587e+21,2.267943811e+21,6.302138121e+15,5.632225550e+16,0.000000000e+00,1.010767933e+20,0.000000000e+00
56000,247.1304016,7.454194285e+21,1.998897362e+21,6.572639456e+15,4.964073809e+16,0.000000000e+00,8.908603848e+19,0.000000000e+00
57000,245.2035828,6.555157017e+21,1.757813763e+21,6.835584870e+15,4.365365675e+16,0.000000000e+00,7.834153169e+19,0.000000000e+00
58000,243.4025879,5.756222946e+21,1.543573729e+21,7.083063033e+15,3.833320589e+16,0.000000000e+00,6.879336832e+19,0.000000000e+00
59000,241.5554047,5.050941793e+21,1.354447455e+21,7.305227733e+15,3.363643152e+16,0.000000000e+00,6.036445940e+19,0.000000000e+00
60000,239.5006561,4.431432821e+21,1.188321487e+21,7.491514960e+15,2.951084914e+16,0.000000000e+00,5.296062957e+19,0.000000000e+00
61000,237.0933685,3.889080081e+21,1.042885547e+21,7.631524451e+15,2.589908444e+16,0.000000000e+00,4.647889858e+19,0.000000000e+00
62000,234.3463287,3.413286602e+21,9.152980071e+20,7.725459681e+15,2.273056895e+16,0.000000000e+00,4.079262906e+19,0.000000000e+00
63000,231.4444122,2.993052061e+21,8.026090780e+20,7.787596046e+15,1.993204343e+16,0.000000000e+00,3.577035461e+19,0.000000000e+00
64000,228.5669708,2.620054370e+21,7.025869450e+20,7.833838349e+15,1.744808774e+16,0.000000000e+00,3.131260902e+19,0.000000000e+00
65000,225.8761749,2.287999607e+21,6.135440250e+20,7.880806500e+15,1.523679055e+16,0.000000000e+00,2.734418128e+19,0.000000000e+00
66000,223.517334,1.992122400e+21,5.342023511e+20,7.945192355e+15,1.326641417e+16,0.000000000e+00,2.380811230e+19,0.000000000e+00
67000,221.5187988,1.729452766e+21,4.637655252e+20,8.028673098e+15,1.151718244e+16,0.000000000e+00,2.066891425e+19,0.000000000e+00
68000,219.7437592,1.498161823e+21,4.017431825e+20,8.108204618e+15,9.976914823e+15,0.000000000e+00,1.790472552e+19,0.000000000e+00
69000,218.0511017,1.295913045e+21,3.475086896e+20,8.157657408e+15,8.630052271e+15,0.000000000e+00,1.548762513e+19,0.000000000e+00
70000,216.3087769,1.120001599e+21,3.003366853e+20,8.150441326e+15,7.458580077e+15,0.000000000e+00,1.338528413e+19,0.000000000e+00
71000,214.3939056,9.675946504e+20,2.594676621e+20,8.061510807e+15,6.443635818e+15,0.000000000e+00,1.156384856e+19,0.000000000e+00
72000,212.2773285,8.356023081e+20,2.240729403e+20,7.906672941e+15,5.564641233e+15,0.000000000e+00,9.986392425e+18,0.000000000e+00
73000,210.1087036,7.207432773e+20,1.932726465e+20,7.782131774e+15,4.799745139e+15,0.000000000e+00,8.613697237e+18,0.000000000e+00
74000,208.0484161,6.204508579e+20,1.663784865e+20,7.788605901e+15,4.131853565e+15,0.000000000e+00,7.415088826e+18,0.000000000e+00
75000,206.2442932,5.327303777e+20,1.428555876e+20,8.031797686e+15,3.547684862e+15,0.000000000e+00,6.366729777e+18,0.000000000e+00
76000,204.8345947,4.560091303e+20,1.222822209e+20,8.646923976e+15,3.036787497e+15,5.334260882e+13,5.449823941e+18,0.000000000e+00
77000,203.8990326,3.891061524e+20,1.043417007e+20,9.797052330e+15,2.593809133e+15,9.014922445e+13,4.650257986e+18,0.000000000e+00
78000,203.3614502,3.311990443e+20,8.881348274e+19,1.159852697e+16,2.213615407e+15,1.256813379e+14,3.958202827e+18,0.000000000e+00
79000,203.1232605,2.814253316e+20,7.546629119e+19,1.420588028e+16,1.889020838e+15,1.526936203e+14,3.363350819e+18,0.000000000e+00
80000,203.090332,2.388767472e+20,6.405632038e+19,1.782319623e+16,1.612966244e+15,1.681710383e+14,2.854847307e+18,0.000000000e+00
81000,203.1704559,2.026644813e+20,5.434577673e+19,2.268041877e+16,1.378867441e+15,1.727495909e+14,2.422069360e+18,0.000000000e+00
82000,203.2637024,1.719523420e+20,4.610976614e+19,2.907516766e+16,1.180775228e+15,1.689408944e+14,2.055017057e+18,0.000000000e+00
83000,203.2345581,1.459950803e+20,3.914876242e+19,3.779667857e+16,1.013527322e+15,1.596620370e+14,1.744792874e+18,0.000000000e+00
84000,202.9387512,1.241105856e+20,3.327964851e+19,5.033099516e+16,8.725222035e+14,1.474081933e+14,1.483238987e+18,0.000000000e+00
85000,202.2353363,1.056827267e+20,2.833657849e+19,6.935238741e+16,7.537013293e+14,1.339871168e+14,1.262994438e+18,0.000000000e+00
86000,200.9917297,9.016793153e+19,2.417006494e+19,9.988610449e+16,6.535218211e+14,1.207769718e+14,1.077250984e+18,0.000000000e+00
87000,199.1202545,7.708157053e+19,2.065099881e+19,1.460764419e+17,5.696039315e+14,1.086855735e+14,9.198633850e+17,0.000000000e+00
88000,196.7441864,6.595800490e+19,1.765483842e+19,2.037025507e+17,4.997463891e+14,9.780638777e+13,7.854990783e+17,0.000000000e+00
89000,194.060318,5.642432430e+19,1.508225169e+19,2.714495610e+17,4.409079208e+14,8.807420998e+13,6.698937457e+17,0.000000000e+00
90000,191.2508392,4.820062823e+19,1.285969668e+19,3.467589606e+17,3.908223275e+14,7.938086902e+13,5.698905175e+17,0.000000000e+00
91000,188.4801483,4.107896827e+19,1.093265742e+19,4.258176950e+17,3.478068878e+14,7.160748992e+13,4.831444102e+17,0.000000000e+00
92000,185.8942108,3.490112250e+19,9.259631731e+18,5.038812682e+17,3.105879763e+14,6.464078453e+13,4.078654532e+17,1.414324388e+11
93000,183.6233063,2.954561906e+19,7.808289027e+18,5.756768349e+17,2.781895952e+14,5.837872641e+13,3.426419768e+17,1.698358886e+11
94000,181.7860565,2.491733702e+19,6.552580228e+18,6.358687399e+17,2.498465859e+14,5.273417050e+13,2.863329970e+17,2.006407905e+11
95000,180.4625702,2.093345235e+19,5.470178650e+18,6.797963598e+17,2.249838926e+14,4.759231031e+13,2.378883086e+17,2.336004178e+11
96000,179.6471405,1.752736983e+19,4.543251865e+18,7.051746687e+17,2.032127537e+14,4.286933946e+13,1.963000028e+17,2.690855404e+11
97000,179.3276062,1.463392582e+19,3.755881143e+18,7.103278735e+17,1.841813342e+14,3.855397945e+13,1.609515286e+17,3.073377894e+11
98000,179.4998627,1.218953445e+19,3.091994923e+18,6.953817997e+17,1.675604483e+14,3.462862471e+13,1.311977132e+17,3.486452285e+11
99000,180.1680908,1.013210960e+19,2.535973817e+18,6.630695581e+17,1.530492973e+14,3.107270007e+13,1.063756712e+17,3.934131651e+11
100000,181.3447723,8.407491528e+18,2.073155975e+18,6.184981055e+17,1.403744210e+14,2.786268597e+13,8.583810828e+16,4.421668700e+11
101000,183.0510254,6.967452353e+18,1.690035409e+18,5.677823757e+17,1.292913753e+14,2.497385700e+13,6.897260493e+16,4.955332608e+11
102000,185.3180542,5.769027560e+18,1.374452344e+18,5.163043752e+17,1.195815364e+14,2.238073484e+13,5.521664502e+16,5.542365102e+11
103000,188.1880798,4.774366460e+18,1.115651084e+18,4.676024354e+17,1.110536524e+14,2.005796284e+13,4.406510174e+16,6.190785495e+11
104000,191.7166443,3.950656054e+18,9.042585662e+17,4.231956346e+17,1.035344313e+14,1.798010044e+13,3.507997002e+16,6.907815526e+11
105000,195.9680023,3.269708987e+18,7.323367291e+17,3.828967124e+17,9.687665318e+13,1.612321705e+13,2.790259005e+16,7.690687611e+11
106000,200.9715271,2.708181252e+18,5.930572618e+17,3.465256924e+17,9.097034334e+13,1.446783851e+13,2.219493070e+16,8.544124273e+11
107000,206.7427826,2.246113277e+18,4.805640625e+17,3.137498349e+17,8.571899085e+13,1.299593245e+13,1.766938057e+16,9.475923640e+11
108000,213.301239,1.866354880e+18,3.899040718e+17,2.841674402e+17,8.085466356e+13,1.167571655e+13,1.408802423e+16,1.049376391e+12
109000,220.6684113,1.554436900e+18,3.169325774e+17,2.574227991e+17,7.627349374e+13,1.047607850e+13,1.125703197e+16,1.160549368e+12
110000,228.8645477,1.298224990e+18,2.582329502e+17,2.332264995e+17,7.196687466e+13,9.391424143e+12,9.019707273e+15,1.281917714e+12
111000,237.9052582,1.087665764e+18,2.110145608e+17,2.113433319e+17,6.792561243e+13,8.415062000e+12,7.250827677e+15,1.414292439e+12
112000,247.7960358,9.144505580e+17,1.730086357e+17,1.915777034e+17,6.414173785e+13,7.539716522e+12,5.850926036e+15,1.558531146e+12
113000,258.5263672,7.717922228e+17,1.423864809e+17,1.737622306e+17,6.060939569e+13,6.757843206e+12,4.741393176e+15,1.715593150e+12
114000,270.0613403,6.541351328e+17,1.176810645e+17,1.577501115e+17,5.732454262e+13,6.061945782e+12,3.860347207e+15,1.886602002e+12
115000,282.333313,5.569423250e+17,9.771579738e+16,1.434023609e+17,5.428486760e+13,5.444745560e+12,3.159142257e+15,2.072885068e+12
116000,295.2956543,4.764410657e+17,8.153494618e+16,1.305701841e+17,5.148019104e+13,4.898370355e+12,2.599152073e+15,2.275700113e+12
117000,308.9458313,4.094929022e+17,6.836737961e+16,1.190870221e+17,4.889046417e+13,4.414552146e+12,2.149895675e+15,2.495937511e+12
118000,323.2713013,3.535913259e+17,5.760759318e+16,1.088074731e+17,4.648037935e+13,3.985950376e+12,1.787794632e+15,2.734541505e+12
119000,338.2419128,3.067380774e+17,4.878006100e+16,9.960687148e+16,4.421394104e+13,3.606193897e+12,1.494618286e+15,2.992606544e+12
120000,353.8059082,2.673294332e+17,4.150993550e+16,9.137438125e+16,4.208931635e+13,3.269695373e+12,1.256224918e+15,3.271435747e+12
121000,369.8847046,2.340748071e+17,3.550148026e+16,8.401300487e+16,4.010572933e+13,2.970875331e+12,1.061540292e+15,3.572612989e+12
122000,386.368042,2.059265363e+17,3.052068829e+16,7.743680006e+16,3.826277312e+13,2.704339632e+12,9.019002496e+14,3.898046677e+12
123000,403.1081848,1.820350077e+17,2.637773492e+16,7.157124912e+16,3.656094266e+13,2.467023290e+12,7.706134341e+14,4.250237141e+12
124000,419.9155579,1.617076146e+17,2.292041295e+16,6.634369840e+16,3.500083564e+13,2.256192930e+12,6.623891166e+14,4.631580115e+12
125000,436.555603,1.443779370e+17,2.002653915e+16,6.167786926e+16,3.358360129e+13,2.069388460e+12,5.728183119e+14,5.043996066e+12
126000,452.8161011,1.295619577e+17,1.759494341e+16,5.751845973e+16,3.230581916e+13,1.904097493e+12,4.983386800e+14,5.490972557e+12
127000,468.6694336,1.168136100e+17,1.553774535e+16,5.379526854e+16,3.115064702e+13,1.757299474e+12,4.359426367e+14,5.974125969e+12
128000,484.1260376,1.057701066e+17,1.378528487e+16,5.044604016e+16,3.010168514e+13,1.626353041e+12,3.832811031e+14,6.494694146e+12
129000,499.1960449,9.614486156e+16,1.228290317e+16,4.741993076e+16,2.914505877e+13,1.509060772e+12,3.385314026e+14,7.053900775e+12
130000,513.888916,8.770858371e+16,1.098744332e+16,4.467498709e+16,2.826955653e+13,1.403609416e+12,3.002686799e+14,7.652896670e+12
131000,528.2145386,8.027657230e+16,9.864430704e+15,4.217582723e+16,2.746543505e+13,1.308456255e+12,2.673634087e+14,8.292854661e+12
132000,542.1820068,7.369774756e+16,8.886113926e+15,3.989278582e+16,2.672462660e+13,1.222324781e+12,2.389192999e+14,8.974815461e+12
133000,555.8005371,6.784870218e+16,8.029828444e+15,3.780069007e+16,2.603998826e+13,1.144108876e+12,2.142073667e+14,9.699880600e+12
134000,569.0787354,6.262710858e+16,7.277293802e+15,3.587864281e+16,2.540563962e+13,1.072883827e+12,1.926429734e+14,1.046890309e+13
135000,582.0253296,5.794757420e+16,6.613224212e+15,3.410763667e+16,2.481631684e+13,1.007850422e+12,1.737452515e+14,1.128272495e+13
136000,594.6485596,5.373938243e+16,6.025068707e+15,3.247222909e+16,2.426765574e+13,9.483179786e+11,1.571204733e+14,1.214202354e+13
137000,606.9569092,4.994224909e+16,5.502369039e+15,3.095832613e+16,2.375554800e+13,8.936972616e+11,1.424392517e+14,1.304742278e+13
138000,618.9580688,4.650519721e+16,5.036394079e+15,2.955397491e+16,2.327664447e+13,8.434681119e+11,1.294316077e+14,1.399929700e+13
139000,630.65979,4.338520841e+16,4.619844528e+15,2.824875582e+16,2.282794202e+13,7.971864576e+11,1.178691783e+14,1.499788634e+13
140000,642.0697632,4.054521712e+16,4.246345582e+15,2.703337886e+16,2.240666822e+13,7.544576410e+11,1.075599146e+14,1.604323063e+13
141000,653.1953735,3.795317859e+16,3.910567455e+15,2.589960413e+16,2.201045539e+13,7.149347144e+11,9.834305736e+13,1.713519670e+13
142000,664.0437012,3.558184125e+16,3.607920437e+15,2.484013878e+16,2.163716863e+13,6.783187026e+11,9.008611695e+13,1.827337037e+13
143000,674.6217041,3.340743674e+16,3.334440005e+15,2.384855968e+16,2.128494566e+13,6.443395318e+11,8.267398486e+13,1.945717493e+13
144000,684.9362793,3.140905074e+16,3.086775279e+15,2.291852102e+16,2.095206053e+13,6.127592407e+11,7.600359866e+13,2.068452055e+13
145000,694.9938965,2.956890851e+16,2.861982328e+15,2.204293610e+16,2.063692150e+13,5.833681142e+11,6.998672278e+13,2.195210843e+13
146000,704.8013916,2.787088245e+16,2.657530073e+15,2.121738111e+16,2.033815074e+13,5.559769498e+11,6.454679437e+13,2.325829648e+13
147000,714.3646851,2.630129095e+16,2.471200433e+15,2.043796910e+16,2.005459481e+13,5.304176148e+11,5.961818099e+13,2.460076737e+13
148000,723.6900024,2.484748532e+16,2.301068189e+15,1.970125121e+16,1.978503948e+13,5.065416376e+11,5.514350874e+13,2.597725825e+13
149000,732.7835083,2.349880975e+16,2.145441525e+15,1.900409641e+16,1.952845083e+13,4.842091971e+11,5.107349874e+13,2.738507429e+13
150000,741.6508789,2.224557910e+16,2.002839484e+15,1.834373231e+16,1.928381596e+13,4.633017057e+11,4.736460993e+13,2.882129206e+13
151000,750.2979126,2.107915832e+16,1.871966865e+15,1.771735857e+16,1.905045117e+13,4.437079818e+11,4.397861542e+13,3.028271130e+13
152000,758.7301025,1.999211713e+16,1.751649530e+15,1.712282235e+16,1.882734566e+13,4.253281485e+11,4.088268639e+13,3.176596609e+13
153000,766.9528809,1.897748480e+16,1.640885679e+15,1.655776894e+16,1.861394786e+13,4.080698327e+11,3.804690907e+13,3.326731511e+13
154000,774.9714355,1.802928057e+16,1.538758202e+15,1.602035579e+16,1.840947973e+13,3.918535393e+11,3.544583242e+13,3.478307786e+13
155000,782.7908325,1.714196502e+16,1.444466892e+15,1.550871029e+16,1.821338763e+13,3.766014771e+11,3.305632485e+13,3.630930120e+13
156000,790.4162598,1.631060216e+16,1.357291270e+15,1.502122292e+16,1.802515775e+13,3.622469304e+11,3.085819498e+13,3.784174469e+13
157000,797.8525391,1.553072737e+16,1.276591653e+15,1.455625190e+16,1.784418612e+13,3.487261983e+11,2.883322905e+13,3.937640278e+13
158000,805.1043701,1.479840001e+16,1.201788892e+15,1.411244542e+16,1.767003862e+13,3.359833784e+11,2.696569632e+13,4.090877497e+13
159000,812.1763306,1.410998440e+16,1.132372423e+15,1.368844947e+16,1.750221718e+13,3.239641743e+11,2.524071749e+13,4.243473826e+13
160000,819.0731201,1.346211221e+16,1.067873221e+15,1.328311730e+16,1.734035269e+13,3.126197944e+11,2.364600327e+13,4.394964956e+13
161000,825.7989502,1.285177373e+16,1.007885144e+15,1.289528927e+16,1.718410229e+13,3.019067556e+11,2.216961455e+13,4.544957042e+13
162000,832.3581543,1.227630932e+16,9.520251352e+14,1.252403122e+16,1.703305491e+13,2.917838029e+11,2.080149760e+13,4.693006326e+13
163000,838.7548828,1.173319245e+16,8.999510055e+14,1.216824472e+16,1.688687818e+13,2.822123684e+11,1.953222781e+13,4.838711833e+13
164000,844.9933472,1.122015216e+16,8.513658657e+14,1.182713627e+16,1.674530049e+13,2.731577999e+11,1.835361999e+13,4.981645325e+13
165000,851.0773926,1.073506567e+16,8.059810805e+14,1.149983936e+16,1.660806811e+13,2.645878211e+11,1.725787066e+13,5.121466643e+13
166000,857.0108032,1.027614197e+16,7.635498906e+14,1.118567217e+16,1.647488008e+13,2.564710728e+11,1.623834231e+13,5.257754680e+13
167000,862.7975464,9.841534233e+15,7.238441259e+14,1.088378643e+16,1.634547951e+13,2.487808000e+11,1.528878963e+13,5.390182698e+13
168000,868.4411621,9.429622173e+15,6.866482328e+14,1.059360448e+16,1.621969548e+13,2.414905917e+11,1.440363210e+13,5.518446612e+13
169000,873.9453125,9.038979865e+15,6.517810843e+14,1.031453898e+16,1.609726480e+13,2.345758228e+11,1.357779357e+13,5.642200809e+13
170000,879.3134155,8.668256005e+15,6.190596746e+14,1.004592528e+16,1.597804170e+13,2.280150630e+11,1.280667812e+13,5.761208313e+13
171000,884.5488281,8.316164787e+15,5.883334115e+14,9.787222224e+15,1.586176511e+13,2.217867674e+11,1.208604426e+13,5.875192719e+13
172000,889.6550293,7.981549253e+15,5.594528770e+14,9.537992788e+15,1.574833331e+13,2.158716027e+11,1.141202066e+13,5.983946408e+13
173000,894.6352539,7.663335126e+15,5.322854304e+14,9.297752719e+15,1.563756279e+13,2.102509568e+11,1.078118056e+13,6.087267634e+13
174000,899.4923706,7.360559796e+15,5.067097390e+14,9.066019906e+15,1.552931933e+13,2.049083146e+11,1.019030169e+13,6.185005823e+13
175000,904.2297363,7.072265485e+15,4.826213143e+14,8.842401360e+15,1.542346349e+13,1.998278492e+11,9.636434412e+12,6.277015431e+13
176000,908.8501587,6.797618970e+15,4.599058363e+14,8.626499796e+15,1.531984531e+13,1.949937500e+11,9.116962521e+12,6.363178598e+13
177000,913.3566895,6.535795079e+15,4.384776740e+14,8.417939942e+15,1.521840082e+13,1.903934341e+11,8.629358428e+12,6.443452963e+13
178000,917.7521362,6.286119503e+15,4.182442844e+14,8.216400213e+15,1.511896226e+13,1.860134666e+11,8.171421172e+12,6.517727376e+13
179000,922.0391846,6.047846529e+15,3.991300693e+14,8.021517145e+15,1.502145099e+13,1.818412974e+11,7.741027385e+12,6.586016517e+13
180000,926.2207031,5.820370028e+15,3.810586924e+14,7.833064181e+15,1.492573802e+13,1.778654904e+11,7.336325808e+12,6.648335486e+13
181000,930.2991943,5.603082801e+15,3.639629106e+14,7.650654235e+15,1.483178875e+13,1.740757565e+11,6.955511316e+12,6.704652406e+13
182000,934.2772827,5.395413616e+15,3.477803127e+14,7.474095109e+15,1.473948156e+13,1.704618230e+11,6.597010522e+12,6.755057874e+13
183000,938.1574097,5.196870163e+15,3.324517422e+14,7.303089913e+15,1.464873360e+13,1.670144164e+11,6.259305611e+12,6.799591735e+13
184000,941.9420166,5.006972479e+15,3.179250220e+14,7.137387927e+15,1.455949244e+13,1.637244600e+11,5.940997259e+12,6.838339555e+13
185000,945.633606,4.825245970e+15,3.041479077e+14,6.976803395e+15,1.447170775e+13,1.605835653e+11,5.640866497e+12,6.871383120e+13
186000,949.234375,4.651252550e+15,2.910755708e+14,6.821108146e+15,1.438527783e+13,1.575840809e+11,5.357687538e+12,6.898874266e+13
187000,952.746582,4.484629831e+15,2.786651454e+14,6.670086895e+15,1.430013660e+13,1.547183063e+11,5.090387165e+12,6.920932531e+13
188000,956.1724854,4.324970058e+15,2.668767352e+14,6.523535095e+15,1.421629561e+13,1.519798190e+11,4.837967659e+12,6.937693389e+13
189000,959.5142212,4.171938763e+15,2.556721386e+14,6.381306716e+15,1.413361435e+13,1.493618033e+11,4.599474291e+12,6.949305739e+13
190000,962.7738647,4.025220801e+15,2.450169958e+14,6.243191842e+15,1.405211378e+13,1.468580659e+11,4.374023897e+12,6.955935675e+13
191000,965.9534302,3.884473649e+15,2.348818125e+14,6.109039612e+15,1.397167961e+13,1.444628234e+11,4.160832930e+12,6.957758100e+13
192000,969.0549316,3.749419476e+15,2.252337054e+14,5.978703998e+15,1.389234015e+13,1.421706035e+11,3.959135404e+12,6.954962597e+13
